prompt,completion
"That's too bad, you have to go out and make new friends.", Some people waste their time like that -> That is true. It takes seconds just to scan
"Yeah, it's hard though. I hate to go out by myself. It's hard for me to meet new people",".

What kind of stuff do you do in your free time?

B"
"oh that's too bad, what did you end up doing","? -> I tell all that know my coworkers, spoke to someone who can clean 
"
My sister threw up the other day and made a huge mess., -> Damn!  Did you totally ruin the kitchen?  Had you hide under the table
"that must have been an explosion and a half, did  you clean it up?"," -> Yes, allright, I had to clean up the mess I made because I already"
Fortunately no- she cleaned it up. But she had just had spaghetti and it was floating in it. It was so gross!," -> haha that happens to most kids, i would have done the exact same thing! but"
I was livid when I went to work the other day and saw my car was broken in to,". It was quite a scene -> What happened? How did the car break?

"
oh no! that's terrible! I've had that happen before and it sucks, being tried to pay for gas money. I hope you are feeling ok. -> I will
"Every year when the kids go back to school, it brings back so many memories of when my kids were going to school."," -> Again another passing grade, another milestone at school

.

Do you get"
"So everyone is gone form the house and i found a thing of thin mints, and I ate the whole thing for breakfast."," -> That'd be definite starving in death, if I could think of a worse word then"
Sometimes it's ok to indulge. Did it give you a stomachache though lol?," -> HAHA yeah it was doo doo,BUT i didnt even finish it lol"
You should follow up with a few veggies later on maybe to balance it out. I know that feeling though. Its just so good you can't eat just one lol, -> It's hard to find exactly the right amount of veggies to feed my family. Chef
I surprised my girlfriend with Chik-Fil-A breakfast this morning when she got off work., -> Wow that's one wish come true! I bet she was happy when she realized what
My birthday was last week and I never heard from my brother OR my sister to wish me a happy birthday.," What happend? -> Aw man... I could be wrong, but I have a feeling"
oh no I am sorry to hear that! They must have been really busy and it must have slipped their mind,". -> Yea it did, and I feel like it could have been worse if it"
I guess I shouldn't expect so much from them and let myself get let down like I have.," -> I understand your fear.

You will get there

Your mind will be"
"The older I get, the more relaxed and just a simple happy and calm feeling I have. It is nice to just enjoy being alive."," I never get too old -> Hi! I'm 31 years old, nice to have a"
I think my cat likes my new girlfriend more than he likes me now.," -> I can imagine that, I know my cat doesn't.

Who is your"
I've had that happen before. My cat is definitely more my wife's cat now. Does he still cuddle up with you?, -> He does not let me know he wants dinner on the table. It's just a
"Yea he loves to sit on my lap while i work, but prefers her side of the bed now when he sleeps. ", -> That's awesome.  I get a lot of cats and I can tell you know
That was kind of you! Has his truck been repaired?," -> Yes it has, I am very grateful to be so Hull and his team

"
"I ca not believe what happened the other night at my friends house, I'll never show my face again."," -> what happened? i hate when that happens

stick with people who want to be"
"That is so cool, my mother in law has bears come into her yard! I'd be happy with the hummingbirds, so pretty.", -> he is actually not a honey eatin weird thing though he eats other creatures! There
"Oh man, I'm really sorry you have to go through that. Betrayal like that is so painful. How are you doing?"," -> My husband is just fine. I am trying to learn to live with myself again,"
"Yes, just tell her your home is a safe place to talk. It's okay to open up in the family. ","

Make sure you continue to support each other - especially if you can avoid it at"
"Ugh, sorry! You must be disappointed. But remember if the door doesn't open, it probably wasn't yours. There's something else in store for you!", -> Yeah i know...but this bit is the hardest one to execute: i found out
"Thanks.  But yes, I was really dejected.  I thought I'd interviewed well and had a good enough resume.", The result was very disheartening indeed. -> maybe you'll become your interviewee one
It has been a dream of mine for a long time. I am mainly going to use it for fishing. But might have to take my wife tubing to make her happy. ," -> Hopefully there will be many more opportunities like this.

Well that is good."
They both sound like great plans! Tubing would be a great way to keep her happy while you fish haha!,"  She grew up in Missouri, we never had a chance to go everywhere.  Make"
We should have a lot of fun this summer with it! Makes up for all the hard work saving up for it. , -> You will have all the fun so what's stopping you? That's what makes it
I'm always leery of loaning money to friends," and relatives, but that particular bank went above and beyond in fulfilling my requirements. -> That"
"Last summer, my dog went missing. We looked for him everywhere and called all of our neighbors. No one had seen him."," -> thats sad. did you find him?

if yes then i am glad."
Oh no! How sad! Did you ever find him?, It's a 5' cat and he stays in the fenced in part but just stays
"Too bad for them! My sons 6th birthday was just last week, and we had a fun party. There so much easier to please when their little lol."," -> lol,  it is so strange with lolcats.  Once your done laughing at"
"Hah yea, she was sad at first but there was plenty of presents and people who love her around to distract her. They grow up fast. "," -> That its a good recovery! Is she home?

You are right, she"
That must have been aggravating! Job hunting is so hard.," -> It really is, but right now we are focused on how to get better at volleyball"
"The other day I was running late. So, I jumped up and threw on some clothes then ran out of the house."," -> Really? 

Did the even leave a voicemail?  Just for you"
That's awesome. Did you get him it? I bet he loves it., -> I have not get him it yet! Tried to he was been dropping off at
"No, his grandpa did. But, after he went to bed, I went outside and played with it for a while.", Sometimes parents can be slow. -> Yeah that's true. Some don't even give kids
Wow you were lucky! It has happened to me before too. It feels so violating., But I am confident in my ability to resolve the issue. -> Terrible.  I
"Lately, my family and I have been very blessed. We are all happy and healthy. All of our major bills have already been paid for the month, and we have been going to a three week long revival at a local church."," -> That is so wonderful! You are inspiring. You are one lucky person :)

"
Well he seems to be guiding you in the right direction. I hope your blessings continue!," -> Thanks guys! Just trying to be a positive expression, so I don't use it"
I couldn't believe Aretha Franklin passed away last week.," He said in a recent interview that he has been playing through her songs for decades. """
I just finished eating dinner.  We had red beans and rice and with sausage.  I'm as full as a tick!, -> Oh no!  That sounds so good!  Was it your first time eating it
I had to soak them for 3 hours.  I think that's what makes that meal so satisfying - the wait!, -> And the wait was worth it though! Win win!  I don't mind them
Found out some bad news today about my kids custody case.," It is going to be rough. -> awwww, that's a tough thing to"
"Yeah, it really is. Due to a technicality custody is reverting to their father.", They discussed placement with an adoption agency before he came to work for them. -> That's
Woo hoo! That is awesome! Congrats! When will you find out/,??  How did the colted get it?   It's such a great horse
Oh no!  That's such a shame.  Did you go to the principal?," That would be a good idea then. Stay with her. Never leave her side direction,"
"Yes, and will again because it didn't help. I try to cheer her up with hugs, goofy moments, and whatever else I can think of."," It's so good for her brain to build up to experiences like this

. I"
I had a solo competition last week for cello. I was well prepared and knew my music well. I felt great walking into that room., -> That can be a lot of fun. I haven't had a cello competition in
"My ex and I broke up because he decided that he would no longer be willing to leave his job from overwork, like 70 plus hours a week.", -> awww that's so sad.  You guys need to distance them selves from each
I am sorry. Breakups are the worst. Did he just not want to give up overtime or he worked 70hours always?, -> It was really really frustrating. I told him I'll talk to him the next time
Oh darn I hate when that happens! I've experienced the same thing in the past once., So sad! It took forever to get my balance back but it started coming back soon.
"Yeah it was pretty terrible. I had to throw out a TON of food, and to add insult to injure I had to go eat out tonight."," -> I am glad you made it through. Im glad you didnt have to eat.
"
what happened why were their so many dead fish?," -> they were eatnipp and the current wasnetting them

the fish kept"
I have a really big game coming up this weekend. I haven't played soccer since I was a kid and have been really nervous about joining an adult league. , I need to do well so that I can get invited and go psyched up about it
I just don't want to embarrass myself or my team. I'm so scared i'm going to make a fool of myself. ," Are you okay if I walk on the grass to make you feel more comfortable-> No,"
"I had to get 2 stitches in one of the holes and 1 stitch and all the other holes. He was a big dog, a little over 50 pounds."," -> wow thats huge

astron again. Important stuff. Maybe you should let your"
"Last year I made a bet with my friend and he lost, so he had to buy me a Nintendo Switch. I was so great."," -> Thats so good I would need a bit more luck to win a switch!
"
That's quite the win! What was the bet?," -> It was a coin flip on which this horse was going to win money.

"
"Oh no!! That is terrible, do you know what happened? ", -> It was an accident.  I was so pleased that it ended that way. 
"Today when I was home alone I was snuggling with a stuffed bunny my ex got me, because I missed him. I feel so pathetic."," Pity the bunny IS in the grip of someone dreaming of losing him. -> Oh,"
"It will pass in time, even though it feels awful right now."," -> It will pass in time, if you allow it!

I hope it doesn"
"I hope so, I'm tired of feeling so miserable. I just wish I had someone here with me right now. ", -> I know it is harder when your family's away. Maybe put a phone number on
Yes I love a good day of relaxation and family time :), NaNo Womatic! I love this app! It was a great idea.  Made
"I went to the zoo last month, I haven't been since I was a kid. I went to a zoo that was supposed to be one of the top zoos, however I couldn't help but feel bad for the animals the whole time."," It kept on me. -> The animals are beautiful, what happened?

It must"
"When I was in middle school there was this boy that sat in front of me in 8th, he was always trying to get me to kiss him before class started."," -> Some people just like getting o the best secret all of the time!

That"
"Wow, really? Did you have any feelings for him? ", -> No I just assumed I was a dumb loser and ran away. When I caught up
"No, the whole thing was really weird and kind of embarrassing really. He sat in the desk in front and would turn around and basically ask me to kiss him in front of the whole class. I only knew him from that class. I usually would just smash my binder in his face instead.", I think I am going to try and renew my human contact with him later. I think
So a friend and I entered a drawing at the mall and she won. I wish I could say it doesn't sting a bit that she won., -> My sister is having a birthday party in about 3 weeks. She won big. 
"Wow! Congrats to her, and I am sorry that you didn't get the prize. What did she win? "," -> It was an 80"" whale tooth bedspray

mine never used to be"
A weekend trip to Gatlinburg. I would of loved that.," -> It would be nice to see a lot of people, sometimes I can't get enough"
Wow that is a great prize! Is she able to take anyone with her or is it just a ticket for one person? , -> She has a ticket for only one person. She is not interested in taking anyone else
Someone hit my car while I was shopping. I am so mad they didn't even leave a note., I have to call the police. -> That sounds scary. I'm glad you're getting
"Oh no that is terrible, I can not believe that they would drive off without leaving any contact information! How bad was the accident? "," -> It wasn't too bad, but it proved my point that people are like they don"
"Huge dent, I can't believe someone could do that and drive off."," -> He may have an old accident record to thank for that too. 

He"
I'm sorry to hear that.  Hopefully something similar comes along sooner than later.," -> I hope so. I need better v apology treatment

Best resperity
"
Yes they were at a stop light but I was so grossed out after seeing that.," -> Was your hair stick Georgetown or just fly off of so quickly?

Gently"
I am so ready to find out where we are moving to.,"  -> That's cool. Do you guys have plans that you can do?

"
"I don't know where I want to go, just want to know where they are sending us :)"," -> probably high school, back to our old stomping ground



oh,"
A book I borrowed from the library got rained on and now it's destroyed, -> Oh no! I always end up ordering and giving it back to the library! I
Yeah. I feel pretty bad about it. ," -> Why we joked?

Haha, no. Me and my buddy were making"
I'm sorry to hear that. What kind of dog was she?, -> Dande labradoodle! She'll be 8 next week! After spending weeks doing
What kind of job did you get?," -> It was for a super market.

They make all kinds of exp units and"
I got a job in statistics, at a financial platform. its kind of a game defending jobs -> I bet yours is fun
He got drunk and took it for a joyride. It didn't end well.," -> that is horrible.

i think it's best though to take your ego with"
I recently moved to a new city. I left behind some good friends., I've been looking for people to hang out with for a bit. I have no experience
"I have so much to do today, but it's raining. I'm OK with just staying at home and doing nothing."," -> Ah.. cool. Bring something to entertain yourself at least

.

Maybe"
"oh I am so sorry. That must be fresh on your heart, may he rest in peace.", Not many people realize how difficult it has been for him to no longer have a buddy in
I can only imagine. I am so sorry. What was his name?, -> Its a स ठारपुःश
I have been sick the last week and my wife has made my chicken broth soup every day!, -> That\'s great! What flavor does she pick? Blues or hijiki? 
You are so lucky. Some men pray for that kind of wife,"!  -> ive never prayed, but im a very lucky man

12-"
What kind of illness occurs if food is cross contaminated? I'm so sorry this happens to you., I hope you find a miracle diet and Recovery. -> I'm doing all right. The
"If it's mild, just stomach pains for a few days.  If I were to say, eat a bun that was supposed to be gluten free and it was full gluten, my joints also inflame.  So you see it can affect more than just my stomach!"," -> I love that you have that to protect and survive

Since I have epilepsy I"
Wow that is weird.  I love Diet Coke.  What was wrong with it?," -> Its just an equal in amounts.  Thats ok though...

Some type"
That is great you have a sweet wife! , -> I hope she does a great job!  I like my wife.  I'm
"For sure, no other woman I would rather have. ",  -> You deserve her. I hope that over the next few years you guys keep m
"I told my brother that I was planning to propose to my best friend, but I hope he keeps it a secret!", -> Well hopefully he likes the idea a lot!  Happy ceremony and fun like that!
"RIght? Even if I can't directly affect her business, I can help keep her spirits up to weather the storm!"," -> What exactly do you do?

I seem to be coming across weird things lately"
What kind of car is it? ," -> He has a Willys M12 Stock Jumbo Jeep. It's his first
"
"Subaru Brat, best car ever made. Its like a car and a t ruck all in one. ","' -> My favorite car ever is my lil jimmy,, awesome!

If"
"ooh nice! just start to SAVE, SAVE,SAVE where ever you can and you will get there."," Not just at once, but over time. -> That's right up my friend, good"
"I know, it would look perfect in front of my double wide mobile home! There is a used one on the corner for $350. But that will take me months to save up. "," -> thats impressive! does your have anything similar in use? 

Cheers

"
Time goes by so fast. You'll see. ,  I wasn't expecting it when it arrived. -> i bet you will have a lot
"Yeah, or I could buy more scratch offs at the gas station and hit it big. ", I just went back on the list - no luck today. -> Sure you'll get the
"I am in the process of potty training my daughter, but when we go somewhere she still wears a diaper. The other day, we were at church and she took her diaper off in the middle of the service.", -> Oh that is so cute I love that! Even today's daughter grows up a bit
My dad called me one day crying out for help. I had to drive over to his house.,"  -> Did he have a stroke?

I hope so.  I could never"
Oh my goodness! What happened?, -> He wouldn't answer my call. Told me he was at a meeting at work
He had fallen and bruised his ribs. I had to take him to the hospital., He's been really injured.  I'm up for sale next week. I need a
"Even though I'm a christian and I serve God to the best of my abilities, I have been in a rut lately. Last week, during revival, for the first few nights, everyone was praising and participating in worship and just really feeling the Spirit, but I couldn't for whatever reason, and it made me feel bad."," When I realized that those feelings were coming from me, I felt so guilty about it."
"Oh, I know what you mean. I have felt that way. Best thing to do is pray about it and don't be hard on yourself.", It's a process but the Lord will give us what we need. Even so its still
"Yes, I prayed about it multiple times, and by the last night, I was able to feel the Spirit move and I was able to praise and worship too. It felt amazing and it carried over into both services on Sunday too."," -> thats awesome. i wish for my family and friends that much wealth too

i"
That's amazing! I'm so happy your prayers were answered. God knows your heart., -> Thank you! I'll most likely be retired some day and want to take a well
Sometimes I wake up at night and eat junk food., I really don't like it -> It sounds like a guilty pleasure to me. How do
I've never done that but i know plenty of people who do that. Its normal every know and again but don't turn it into a daily habit!, -> We'll see. I don't know the age range of my kids but I definitely
Yeah but I feel bad afterwards. I like to make peanut butter and nutella sandwiches with chocolate chip cookies., -> You will feel better! I hope! At least all the good nutrients come home as
We had a birthday party for my son the other day!," It was a fantastic event! He did okay.  -> Nice, do you take him"
"I was the captain of the volley ball team in middle school and high school, so I signed my daughters up to play. since they had an interest in it too. When we got the practice on the first day, the coach said that it was her first year coaching and she asked me if I would help a little."," I was at the training for weeks and was thrilled to help. 

I hope"
"Oh that sucks, have you experienced the symptoms?"," -> No, I have not. I think she may be sick.

I need"
"Yeah, I was blind in my right eye, and my left arm was numb.", But my right arm was able to roll if I rolled off the wet floor. -> That
Yes.  My cat is relaxing and always sleeping," at home.  It is doing great! -> that's a good thing

i"
I am not sure yet.  I was very nervous," about it, but the lady assured me she would make sure I got it.  "
"Oh, I would love time away like that! How did you enjoy it?"," -> It was nice to be free, soon pass by time and be at a stream of"
"Oh no, did they do something embarrasing?", -> They had the nerve to tell me they were in a rush and wouldn't supply me
"Heh, well they projectile vomited all over my carpet, it was gross. ", I laughed their pretty hard when we got out of there though. -> I can tell!
I had to meet my new physical therapist this week., And I am also going to start working on my blood libido!!) -> Oh goodness
Did everything work out ok? How did you like them?," -> No beer and no food. Not a lot of stimulus, just the normal slide towards"
This is the first time ever that both of my kids have been in school., It means the world to me and it will be hard. -> I hope you enjoy it
"Interesting, are you feeling OK having less bonding time?", -> it just comes with the mehanic that i work so hard being a part of
That's not very fun. I hate traveling like that.," -> If you want to you will want to be in a better place, a first world"
Same. I wish I had just stayed at home instead of spending all that time on the road.," -> maybe you will make your own guide on this time.

otherwise good luck"
At least you got to see your family for a little bit., Can you go back there soon? -> I think we're going to complete our family tour
I had to wait in line at the store the other day for 15 minutes!, What did I do with that time? Spaceing it up to see if I truly like
I have some friends who are traveling all over Europe this summer, — and I never travel by myself. I miss them all I Bible-verse. ->
Wow i'd be jealous, too..those are the perfect ones! -> I know they are.  let's see
My and some old friends from college recently got together. It's always great to see those guys again.," -> That's sounds awesome. How long have you guys been the close friends. 
"
" I guess you can just tell her like you told me just now. Maybe she won't be afraid to tell you next time....... well maybe, lol.","

It's good to appreciate life every once and a while. Pick a week to"
No kidding! I don't see how those kind of people are still around. No. It had already escalated by the time I saw it. We figured it was best to just keep moving., It seemed to take ages to get past the grandchild at the corner of our door.
I'm sorry you don't get to see her much. I don't see mine often either. I'm sure it did make you sad., Thanks for the lovely thought. -> It made me sad because it nearly destroyed my friendship with
We just dont live super close so it always makes it harder., -> It is like people do not care anymore.  I understand but it seems like it
"The last few weeks have been spent buys school clothes, shoes, and supplies so my girls would be ready to go back to school. There first day was yesterday and it went well."," -> Are they doing A+ grades? That is amazing!

Geez, I"
Recently had some test run at the doctors office and it took a few weeks to get the results back.," I felt so excited when I got an okay for the results, it was great to get"
Yes fortunately everything turned out ok. But it was nerve wracking waiting on the answer.," -> I dnt want to hear the answer. why was the result so bad?
"
"My husband's grandfather recently passed away, and his three sons are acting very childish and selfish about everything concerning the will.", -> That sounds almost like the children of the one patriarch. Were you able to help?
Oh that's awful and borderline abusive,"! -> Yeah, I am pretty sure she is luthier by trade but she came"
"The memories are awesome and I miss playing.But I wouldn't trade the life I live now to go back,", I am so thankful to have a place I can go to go collect. -> Well at
"So cool, I hope it goes well",.  -> It's going to be great. I want it to be over by tomorrow
"my family came to visit recently, i always get so nervous about people visiting. ", Have you mixed in people with you?  -> I do that all the time. 
That is , very nice! You should tell her I said hi! -> That's what I'm doing
My dog go into the trash can and drug it all over the house. I am so mad right now!," -> that is such an horrible thing to do

did you find the dog later"
oh jeez! what a mess.," -> I was punished with a sugar binge before passig school.

I feel blue"
I like dogs but thats why i dont have one lol," -> What what did you name it?

Chocolate MacDuds! hah"
"Oh I will, I am ready for whatever the elements throw at me!", -> Time will fly by! I hope all your hard work pays off! You are an
"The other night i heard a sound like someone was breaking in my house, i was pretty scared. ", -> That sounds really disturbing I am glad it is Mom and not someone ghosting your home
"Wow, that sounds quite disturbing. Was someone breaking in?", -> Nope. Safe place.  Mistakenly let myself in to load up with extra
"No, it turns out the power had went out for a minute and it was the sound of the printer calibrating. "," Luckily, my wife had a spare one and put it between us(!!!)

"
I bought a cake from the store and it ended up tasting terrible.,"

' -> That's not good, did you try different flavors and pretend you didn"
"you sort of gamble on store bought cakes, did you take it back?"," -> yes it wasnt the best

i tried once

but i didnt like"
"No, I ended up just suffering through it and eating it. "," -> i hope the sky turns black tomorrow

9. Did you find the sky turn"
"you are a lot bravery than I, I do't think i could it eat"," 1 apple in my young days. We are never young -> Wow, you are the first"
that must be a cute picture,. -> It is and it pushed me into the beginning of love.  He started with
"I've been teaching my young daughter to play video games with me, she's such a quick learner."," -> Makes for a good social media profile lol

I love learning new things

"
What video games are the two of you playing?," -> Magic: The Gathering

Clash of Clans

Super Smash Bros."
"Minecraft and asphalt racing are two of them, It's amazing to watch a child learn and grow their intelligence. ", I'll be pretty proud to watch him get accelerated the path. -> its really cool how
It broke my heart today when I went to the grocery store and found out that they were out of Dean's French Onion Dip., I already have the recipe. -> Uhmmnnnggggggg....I dont want
You must really love that dip to have that much of a reaction to the loss of it., I would like to see some of that love shown by an ESPN show. -> Yes!
I do!  I've loved that particular brand for years - to me it's the best out there.  But I guess there's quite a few people out there besides me that have a real love for it!,  Adding some cash would help out a lot and the gym offerings good or bad depends entirely
"I would assume so, since there has to be someone out there who robbed you of your oniony gold!", -> Luckily my leather boot has a stretched patch on the end so I didn't ruin it
"I put in to get a promotion at work, and I should know something either way by tomorrow.", -> I hope that you get a goodful High. You must be very proud. What
"On the one hand, I am but on the other hand I have to relax knowing I did everything I could do and worked as hard as I could.  It's kinda out of my hands now."," I would just pray for a speedy recovery -> I mean, it isn't that bad."
"That's great, what kind of work are you in?",-> Ainebra's and I get to go to her place most weekends. I'm
I work for a medical supply company., It is very rewarding work as well. I have a great team and very good pay.
"Last week, they arrested 9 people for animal cruelty at a nearby farm and the place was littered with dead and sick and dying animals that they weren't taking care of."," It was horrible. -> Please, save the animals!

They actually dont care about"
"Oh no, I can imagine so! Was it gunky?"," Was anyone injured? -> No, we walked into the next show doing so and no guns"
"Yes indeed, there was even a frog under there! So bizarre! ", -> In too? Is it new? I've never seen a fair with anything new.
"Oh, that's not right. I have a rescue dog, she had a litter of puppies at a puppy mill before she was a year. "," -> The problem is, I've never been mad when she was abused, but when she"
Wow!  It makes me sad how people can be so cruel to animals that don't have the ability to fight back.  The rescue shelters here have been working overtime to get things straightened out at that farm., -> One name to me they were fighter birds and they fought back! I hope they always
"Yeah.  But I'm glad at least here we have enough agencies [and people volunteering their time] that hopefully, those animals can find good care and good homes.",  I'm so thankful for the beautiful painting of a healthy lion that I have. ->
That's great! So sad for those poor animals. ," -> It is.  They get sick all the time, they just won't cuddle"
"And in my opinion, the bond for those people was nowhere near high enough - they should have had to stay in jail!"," -> Wow, i have someone back in the country now too. And its torture. "
My two best friends are going on vacation next week and I won't have anyone else at work to goof off with., They are going to take me on a big one to Motagua Plantation in Florida
Awww that will be a boring week. Sorry to hear that. Maybe you'll be productive!," -> I really appreciate you taking the time. You're there for a reason.

"
"On the one hand, I hope so but on the other hand, I'll get bored because there's nothing to break up the day.  Just straight...ugh!  XD", -> That's just one of the downsides to being single. I was on an airplane
"He was growling at me and looked like he wanted to bite me, the neighbor finally came out and called him home. was intense. ","  -> good, i am glad you can make this right

now you can leave"
The little kitten I rescued last Friday passed away., I was surprised at how much it was a big deal. -> I can imagine. I
"She was under my house, crying.  Her mother had apparently abandoned her.  I called my friend who said she was dehydrated and we did what we could, but her motor functions quit and she passed away in her sleep.",  Well she is a natural born right? -> she will strong like that.  You
I thought I had paid all my daughter's band fees only to find out that I'm 10 dollars short., Thinking back I was good off of what she was able to buy her daughter's band relatively
I keep all my receipts - I learned that lesson her 9th grade year.  I just hate having to make the trip over to the high school because it's in the opposite direction of where I do everything else!, But it can be costly to bring over the extracurricular stuff. -> Yes money
When my wife left me it was so quiet in the house! it almost drove me crazy, -> You must have been angrier and more depressed than you should have been. Did you
"i would love some quiet time to myself, consider yourself lucky!"," -> I am actually but I cherish those quiet moments.

I wish I had like"
"hah, i hear ya. I just got so used to all the commotion i suppose. "," -> I can imagine, she was just making fun of me as she goes about her day"
What movie was it?  Is it currently in theaters?, -> It reminds me of one I saw on a trip to Turkey times i'll sit close
My coworker forgot to turn in the paperwork to switch our on call weeks. He ended up costing me $250! I'm so mad!!!, That's an expensive phone. We're not even trying the same clients.  -> Are
He's such a worm. I can't stand it.," -> Oh, calm down, I'm sure he isn't grossed out.  "
I have a big date coming up and I can't get these butterfly feelings to go away.," -> You're thinking about it?

Just use flattery and make them feel comfortable"
That is normal that just means that the other person is special ," -> Yep. Being special isn't even an honorary function.

Ok well check out"
"Yeah, I really think she might be the one. I hope I don't screw it up. "," -> You will probably do fine

Hope so!

\

\ "
Well i will keep my finger crossed for you!," 

 -> Thanks :)

 

I've been so busy.
"
I bit into an apple and found a worm. It was so gross., I felt sick and so gross. -> Ewww! I would be farting (gest
Yeah i can imagine but a little worm wont hurt ya,"!!! -> there is nothing spiders can't hurt

I usually only remove spiders, but"
"Yeah, but not what I want to bite into when I am trying to enjoy my apple. ", -> I grew up eating that and whenever I need it for something else I have it.
I understand but atleast it was not poisonous ,"  -> Im ok with that

But that makes it all the crazier!
"
I was hiking in the mountains and walked up on a female bear with her two cubs. ,"  -> That's unfortunate! I am sorry you had to witness that.

Some"
I live in bear country., I can't stand all the tourists that are building proximity to the area. I asked why
I bet I would have been scared,"? -> Yes, but I had to get up and get dressed.

Anywho"
Awwwww. He sounds super cute! Have lots of fun with him. ," -> I'm gonna have a blast with my son lol. I'm so excited.
"
"That sounds terrifying, so glad you did not step on it",! -> It was! I don't want anyone to get bitten! lol- They are
It might take me a little while to get over my fear and go back to the park. ," If anyone has any suggestions I'd love to hear them, thanks!

What I"
I understand. Its tough these days., Not normal at all. Nothing is as it should be. -> yes i have some depression
"Oh, my dog did that, too! I don't know how they think it's a tasty morsel...so gross!!", You can't wake me up after 7:30AM! They have squirrels like that
"Yeah, it's nasty. I wouldn't let her lick my face for a while after that."," -> lol i was scared to order some because i am so weak

i lose my"
"I was trying to take a nap, but my cat kept on trying to play with my head."," I had to pick him up to take him for a nap again...,.Cat got me"
I love cats.," I thought they might enjoy the party. -> Oh yea me too everytime, love took"
Congratulations. I hope you get it?," I am sure you will. -> Thank you, I would like to just get the 4"
Me too. I'm feeling pretty nervous about it,. I'm going to need some time to get it- a good run through the lake
That must have been scary..," I couldnt eanimal what you said. -> Yeah, it was very scary to me"
Yes it was. I was so afraid we'd crash,". -> I'm glad you were okay.

Maybe you should become a road test"
How long did he think he had won?, Did he say where he won? -> a few hours. He said he won twice in
"Oh wow, did you give him the money?","-> No, but I did so badly I had to make it right. 

"
I'm so sorry to hear that. How long had your cat been with you?," -> It was just a few years and he actually lived a great life.

He"
"I had him for 17 years, he lived a full and happy life, but I was not ready for him to go."," -> he was a very strong man, do you have good mental and physical health? "
I had to do a research project and present it to my professors to graduate. Thankfully I passed!, -> Super! Congratulations on the hard work. Do you plan on pursuing a PhD? That
I worked many long hours. It was stressful but I'm happy to have done well,. -> Dang. Some of us like the break-itis. You're going to
"No, I think she was just a little shocked by it. I felt so bad."," -> maybe you should completely forget. was nice of you to her though

My mom"
I let my friend borrow my car. He's an international student and only has a permit.," -> lucky you. He may need it soon

fine

when he turns up"
"Wow you are very trusting, I do not think I would allow a friend to borrow my car. Is it legal for him to drive with just a permit? "," -> I trust my friends I am not expecting anything

I really do, I shouldn"
I am at a cross road. I am trying to decide my major in college.," -> i would apply for it as well

no one can bother you in college,"
that stinks were you guys going school clothes shopping?, -> YES!!  I was stressed out because she was running early and I had to yell
"Yes. We were able to go about a week later, but the closer it got to school starting back I started to stress. Everything is good now though. "," -> I hope everything was worth the wait. They need you.

Ayesha"
I understand completely. One has to live within one's budget. It can be hard though.,"  -> It was really tempting for a few of my friends to go, it wouldve"
I like go out but I have to really make sure that I don't spend too much. I sometimes like to leave a tip if possible., -> Its a little pricey and I'm not sure why many people don't do that.
"I have to run several errands for my father-in-law today and he wants them done before my mother-in-law get into town, which is at some unspecified time today.", It will be another 7 hours of making trips to the store and gas. -> Well that
"It sounds like a stressful day. You have to just live in the present so, you will not be too stress out.", Don't worry too much. Have a wonderful day lol -> Ha!! Thanks. See you
That can't be easy. How old are your children? Sometimes I wish we could keep our kids small forever!, -> Mine just returned from the hospital yesterday. Had a major surgical procedure done there over pregnancy
"When I was in labor with my third child, they were monitoring me regularly in the hospital. The nurse came in and made a face and then called the doctor. In the 2 minutes it took for him to get to my room, my heart dropped and I started to panic. He told me that the baby's heart rate had dropped and they had to preform an emergency C-section right then.","

It's amazing how gifts are just the things you need to celebrate those things like"
"Yes, everything turned out fine. She is a healthy and happy three year old. It was the scariest day of my life though."," -> That's quite unexpected. Was it frightening at all?

Does this make you"
I can imagine. When I was in the hospital with my 3 year old they lost all his vitals as well. Kids like to keep us on our toes from the start!," -> I wanted to cry every day.  They were like a part of me.
"
I just found a hello kitty pot in my daughters room filled with water and old flowers.," -> That's so sweet. I would tear out everything for it.

5."
That's so cute. How old is she?," -> She is 3..we have been trying for 2 years

But it had"
"It's not cute, and she's nine. By old flowers I mean, it's a green, stagnant slush with mold growing on top."," Of course I didn't think of that before I yelled at her, but, I told"
Yes I did. It was so hot outside and I did not have much to drink.," -> I bet that was great, glad you have some funny memories to share

I"
"am sorry to hear that, may he rest in peace",". -> He had cancer.

I didn't tell him what happened.

"
"Thank you. I was crushed, and it left me with questions about my own mortality.", It was dark moment. -> I don't think anyone would be able to answer those questions
"It can been nerve-wracking to start a new job. But I'm sure you did well, right?", -> I am actually pretty nervous but it is all going to be cool and I'm sure
"I did, but I find it hard to trust people. Especially at work."," I thought it would be different for sure. -> ST standing is entirely different, its all"
Oh no! That is not good! Hopefully you were able to get them out. , xoxo! That's what makes them so magical to snap but they get stronger and
I saw my crush talking to another guy.," -> Flashing lights at you?

Aww, I don't think I understand"
"Oh, that sounds uncomfortable. How did you play it?", -> I thought it was super fun. We scored a lot of points but all the tickets
"When I went to the store the other day, I seen a guy all tweaked out on drugs."," I thought he was naked. -> is he high atleast

changing clothes h"
Absolutely! I called her the next day and made sure to visit her. :)," -> It's good to see family, that doesn't always happen

.

"
"Oh, how cool! Dd you and your dad play together?", he is been in class for four years now but yours beats his! -> I do play
