prompt,completion
"Oh, that sounds uncomfortable. How did you play it?","

###

 

###

 

###

 

###"
"When I went to the store the other day, I seen a guy all tweaked out on drugs.","

###

 I was surprised at how much he sacked.

###

 "
"Oh geez, thats not good.  Was he bothering anyone?","

###

 

###

 

###

 

###"
Yes!! I can't think of any thing else that produces feelings like that.,"

###

 

###

 

###

 

###"
I forgot about my grandmother's birthday a couple years back. I felt so bad about it!,"

###

 

###

 

###

 

###"
Absolutely! I called her the next day and made sure to visit her. :),"

###

 

###

 

###

 

###"
Awww I'm sure she completely understood and really appreciated you reaching out and going to visit her!," It was a very goodalez.

###

 

###

 
"
"I was digging around in some of my old stuff at my dads the other day, and I found all my old paintball gear.","

###

 

###

 

###

 

###"
"No, just me. But, I am going to go play this weekend at a place up the road. It's been years since I've played.","

###

 

###

 

###

 

###"
I went skydiving last summer with my partner. It was so scary!,"

###

 

###

 

###

 

###"
"Wow, that is scary. Were you nervous?","

###

 

###

 

###

 

###"
"When I was a kid, I had a dog at my grandpa's. He gave it away because it wouldn't hunt."," It was a pet at my age. 

###

 

###

"
How did you feel when he gave it away? ,"

###

 

###

 

###

 

###"
I was very upset. I was only like nine at the time so I took it really hard.,"

###

 

###

 

###

 

###"
I tripped and fell in front of some people.,"

###

 I was able to Brit girl now.

###

 
"
I understand that feeling. I've had trouble letting go of those kind of cravings too. Has your diet been going well otherwise?,"

###

 

###

 -> 

###

 -> -> 100"
Oh no!  It always seems like things get lost when you move doesn't it?  Is there anyway you can go back and see if its at your old place?,"

###

 

###

 

###

 

###"
I've actually checked and went through all the boxes too. Here's hoping it turns up one day though!,"

###

 

###

 

###

 

###"
I let my daughter ride in the road by herself on her skateboard the other day.,"

###

 

###

 

###

 

###"
Oh wow.  How did she do?,"

###

 

###

 

###

 

###"
It was. They wanted to blame my daughter but it was their fault., It was so rare for someone to really really really really really really really really really really really
I was recently on a long international flight and we hit some really bad turbulence.,"

###

 

###

 

###

 

###"
"I didn't, but I was really nervous for a little while. My wife didn't handle it quite as well.","

###

 I knew I had to make sure I filled thehall reasonably quickly and"
Oh no. I'm sorry to hear that. At least you both survived the flight. ,"

###

 

###

 

###

 

###"
I screwed up plans for a date night with my wife. We ended up having to cancel and she was really mad about it.,"

###

 

###

 

###

 

###"
Haha good! I'm glad that one went well., It was a hard cut but it's not out of the shotgun. It's a good
I was able to go back home to my parents for a few weeks recently. It was wonderful to relax in my childhood home.,"

###

 

###

 

###

 

###"
"I've been thinking about buying some new, softer skateboard wheels."," I feel so grateful for the new BMW.

###

 

###

"
What makes you want to get softer wheels? Are those harder to skateboard on?," 

###

 

###

 

###

 

"
Oh neat!  How did the little one handle it?,  He went to the big one with a big kick.  He was all or nothing
It did not go well at all! She pooped all over the carpet and she never has accidents at home., She really really really really really really really really really really really really really really really really really
Oh no!  Poor baby must have been really stressed out. ," Just got here from storage and just wanted to hit the gym. 

###

"
"It was just the flu. I got her some medicine, brought her home, and made tomato soup and grilled cheese sandwiches.","I felt so proud of myself.

###

 

###

 
"
So my friend adopted a new kitten very recently.," I felt worse, but my personal choice worked very well. 

###

 "
"I love kitten, but I can't have one where I live. I bet it is so cute"," when it leaves your kick. 

###

 

###

 
"
"Oh, she is absolutely adorable! I'm so envious, I haven't been able to adopt one yet."," I looked through all the designs and decided on this one.



###

 It"
Bought a new car a few months back. Couple nights ago we had a big storm roll through. I thought for sure it was going to hail all over my new car.,"

###

 

###

 

###

 

###"
I feel so good about knowing I am going to win the race on Sunday. The race is for my favorite charity. When I win the race I get to give my winnings to my charity of choice.,"  They are off limitt more than a staruh.  -> 
 chaotic but"
My wife has had a trip in mind ever since I've known her. She recently had a big birthday so I surprised her with the trip. We went and she loved it. It made me happy to see her so happy.," 

###

 

###

 

###

 

"
It was just a trip to the west coast. There was a handful of things she's always wanted to see/do. So we did all of them.," 

###

 

###

 

###

 

"
I'm glad you guys had a good time. Are you planning another trip?,"

###

 

###

 

###

 

###"
I live in Florida. When I go home once a year it is a grand occasion.,"

###

 

###

 

###

 

###"
Thank you. I wrote down a list of questions and key points beforehand.," It was fast and extremely well done.

###

 

###

 "
I saw an old movie. It reminded me of my younger days.," 

###

 

###

 

###

 

"
"That's cool, good movies have a way of tapping into those feelings.","

###

 

###

 

###

 

###"
I lost my job because my company didn't pay rent at our location., So we have created a financial crisis. We are on the brink of a world war.
oh that is so wrong. How are you handling it?,"

###

 

###

 

###

 

###"
Not very well. It makes me so angry. So I go work out to relieve the stress.,"

###

 I get a good good y lynx, which I use to execute"
Recently my wife left me home alone with the dog all weekend while she was gone on a girls trip.,"

###

 She was so surprised when she heard the whistle.

###

"
Oh I bet that was fun. What kind of dog do you have?,"

###

 

###

 

###

 

###"
I missed her while she was gone. We have a mixed breed rescue pup.," She is a great hern

###

 .

###

  She is"
"Sometimes. It doesn't stop me from doing things, just slows me down and takes longer than it should to do the things I need to do."," It's made me feel much more sustainable than I planned. -> 

###

"
Yeah they do! Some times I wish I got to go visit grandma's like they do lol.,"

###

 

###

 

###

 

###"
"I was really happy when my nephew was born, Sadly i was informed he had cystic fibrosis, a genetic disease.",  He is now nearing the end of his days.    He has remained tightly
That's sad to hear. What's his prognosis?," Is he decelerate or de schir? 

###

 

"
"He's doing about as well as he can be. Very healthy, but without some new discoveries he will likely have a shortened lifespan."," 

###

 

###

 

###

 

"
I bought some cheap stocks hoping that they would go up in price. They didn't.,"

###

 I felt very confident that they were on a good track.

"
Not too much. I only put in what I could afford to lose., A little more and I would be well enough. But then I considered putting out too many
I came home yesterday and my dog had pooped all over the floor. He hasnt done that in ages.," 

###

###

 

###

 

###
"
Thanks. I dont think so. He has seemed fine otherwise. I've watched him on our security cam today and he seems fine. He is a mutt from a local shelter., He is making make oubold quickly. Noernando. stylestone boy. no
I landed an ollie on my skateboard for the first time in 14 years yesterday.," 

###

 

###

 

###

 

"
Oh man! how long did it take to get your stuff back?,"

###

 

###

 

###

 

###"
The whole vacation! I was so upset! I didn't have anything to wear for the duration.," Other than that, I Getty've been perfectly safe and happy. It's a one-"
My boss and I went to lunch and had a personal conversation about some life issues. ,"

###

 

###

 

###

 

###"
Budget is kind of tight lately and I am really afraid my wife's aging car is about to bite the dust.," I have found a good source of income that helps me control my work.""

###"
Oh dear. I am so sorry to hear. It is possible for you to get a second job?,"

###

 

###

 

###

 

###"
"I may have to if that happens. We are making it now, but if the car goes it will be pretty tough.","

###

 

###

 

###

 

###"
i can just imagine. I wish There was something that I could do to help.," 

###

 

###

 

###

 

"
It is ok. We are probably too proud to take help anyway. We will make it.,"

###

 

###

 

###

 

###"
"So, i may be in the market for a new laptop or a repair at least, thanks to a little mishap.", I live in a beautiful city and work hard every day. I get smiling and infectious.
Oh no. Poor baby must've been embarrassed. Did he cheer up?,"

###

 

###

 

###

 

###"
"He did, the clerk walked over, told him it was ok and gave him a treat.","

###

 

###

 In the same moment they were both gotten off"
I had a video job interview. That was a new experience.," I felt very proud and happy.

###

 I have worked hard to pro Hampshire"
I'm not sure. It was a little awkward and stressful.,"

###

 

###

 I will watch him train and make me sound"
"I'm sorry to hear that. I'll pray for you if that's okay and  then maybe you will get it, but if not, maybe something even better will come along."," 

###

 

###

 

###

 

"
"Sure, that's ok. And thank you."," I very much means a lot to people.

###

 

###

"
Sorry to hear that. There are no alternatives? ,"

###

 

###

 

###

 

###"
I can relate. I don't have healthcare at the moment.,"

###

 

###

 

###

 

###"
"I'm gonna need your support here, because I'm going through something a little bit rough, okay?", I'm gonna talk to her about her personal wedding and hearing her declare her love for her
I'm 29 years old and I woke up to find that I'd wet the bed last night. I'm...not even sure how. I didn't drink a whole lot before bed or anything., I just went off to work and worked hard until about 8 hours later. I was so
"Listen, my Uncle Jeb wouldn't do me dirty like that. You may call it """"""snake oil"""""" but I call it the miracle cure this world needs. After all, it worked."," 
 Wonderful! 

###

  Still haven nominated him as far as I"
I am so sorry to hear. I have a cat that I love very much. How is the cat doing now?,"

###

 

###

 

###

 

###"
My brother had to pick me up. He had to pull up behind me on the curb. It felt dangerous!,"

###

 

###

 

###

 

###"
"Okay, well if you have it then you would have to see a doctor.","

###

 

###

 

###

 

###"
"I saw one, and he said if I gave him $25,000 he would clear me for flight, but I don't have that kind of money just lying around. It's a real bummer. Now I just have to do super boring NASA desk work like tracking comets. Lame."," -> 

### Keystone science conquistator. -> 

###

 "
I am obsessive about being ready for anything," that might be on the way.

###

 

###

 
"
Oh really? Are you afraid of missing out on something?," Like a mysterious but charming ring?

###

 That kind of thing.

"
How could you? Oh dear now you would have to apologise," for once.

###

 

###

 

###

 "
I am sure that was an interesting conversation.  What did your friend think?,"

###

 

###

 

###

 

###"
They think someone needs to take his phone away," from between his legs.

###

 

###

 

###"
I was looking through the attic and found a box of childhood toys. They brought back so many memories! ,"

###

 

###

 

###

 

###"
That must have really been a wonderful surprise!,"

###

 Lady Mac Daves came highly recommended, and I have to say that"
The last trip I took to Chicago was by plane. , It was very exciting and something I had never experienced before.  It was almost the same
"Nice, the windy city! Had you been before?","

###

 

###

 

###

 

###"
"I had! I love chicago.  The flight is nice and short too, though I wasn't feeling well."," -> -> -> Heading into the middle of the season, I'm sure I'll be"
Ive never been but would love to go one day! Ah no what was wrong?,"

###

 

###

 

###

 

###"
My university is posting live stream of students moving in and I was reminiscing about when I studied abroad in college,". 

###

 

###

 

###

 I was"
Rita May. She used to mess with me by popping it out and showing me her empty eye socket just to get a laugh while she got drunk off of bourbon. Those were such good times.," 

###

 

###

 

###

  .
"
I told a lie to my mother.,"



###

 Sor experience. Moxone, new contra. 

"
I got a job after a long period of unemployment., It was not a disall but was very surprised and very well received.  I had
I was in a car accident. Both cars were totaled.,"

###

 I am in a real real real real real real real real real real"
So my family surprised me this year with a party for my birthday.," It was a surprise!

###

 

###

 

###"
Our power went off the other night. We were without it until morning!,"

###

 

###

 

###

 

###"
That sucks. Do you know what caused the outage?,"

###

 

###

 

###

 

###"
I bought a powerball ticket last week but did not win," any real tickets. 

###

 

###

 

###"
I would have bought a new car and a house perhaps.  But I lost :-(," to the wrong country.

###

 

###

 

###"
It is good to dream. Dreams can come true. :),"

###

 

###

 

###

 

###"
I spent Saturday night playing Lord of the Rings Online.," I was very pleased with the game. 

###

 

###

"
"Oh , was it good? I've considered it.","

###

 

###

 

###

 

###"
"It is good, but I sometimes wonder if I'm trading real life for a fantasy world.","

###

 

###

 

###

 

###"
"That would take a miracle , or have some major money backing it."," 

###

 

###

 

###

 

"
Yes.  The Republicans just don't seem to care about our country any more and I am so mad that Putin owns Trump,.  He was so far ahead of the other contenders last season.   -> 
"Yeah that is a long time for a fish, do you have plans to get another one","?

###

 

###

 

###

 

"
I had an unprofessional job interview.," I felt very happy and well 'jer v'

###

 .

###"
"I did. I hadn't saved, and I forgot to set up autosave. It was very frustrating.","

###

 

###

 

###

 

###"
My favorite team blew a big lead in the playoffs. It was like drinking sour milk.,"

###

 

###

 

###

 

###"
im a browns fan i feel that pain," in india, red territory

###

 . 😃 

###

"
You should probably go to the doctor about that,".

###

 

###

 

###

 

"
yeah I am going to see what it seems like tomorrow - not sure if something got in it that scratched it or what,"! 

###

 

###

 

###

 
"
So I moved away from my parents not too long ago. It's been a big change.,"

###

 

###

 

###

 

###"
Oh wow. How far away did you move??,"

###

 

###

 

###

 

###"
"Out of state. I'm by myself now, so it's pretty quiet! I miss them a lot.","

###

 

###

 

###

 

###"
It was! My family was happy and together. Chatting and watching tv. Everything just felt right.,"

###

 

###

 

###

 

###"
My husband used to work out of town in a different state Sunday through Thursday.,"

###

 He worked for a holiday and loved it. 

###

"
Ohh He is so hardworking. You are very lucky., He is a good businessman. He is very watchilling.  He is a good vine
"Yeah, he does work hard. Even thought my children were with me and we kept our usual routines, I was miserable when he was gone. I would cry after he left every Sunday. Luckily now, he has a job where he is home everyday by supper time.", He is allowed to tout his friends and ask questions. He is contacted byilitarys
Ohh good for you. You two are made for each other!,"”

###

 

###

 

###

 
"
oh thats great,.  I am so proud of her.  She is the best of all things.
Yeah it was so giving of them to leave it to me for so long and helped me a ton!," I was so thankful for the halah

###

 

###

 "
While driving today I went past my grandma's old house. She passed last year.," she was excellent. 

###

 

###

 

###"
"Oh for sure. Good feelings, but I also miss her so much.","

###

  I think I still have a chance at her counting down. "
I went outside to get my paper this morning. Someone had ran over my mailbox!,"

###

 I was so surprised by the property owner.

###

 "
Yeah it is hard to leave our animals behind,"!

###

 

###

 

###

 

"
It is very hard! The only one who I'd let do it was my sister and she did an amazing job., I was shocked to hear her voice - it was pure out of me. I was amazed
Im embarrassed to admit I forgot to pick up my brother from worth the other day after agreeing to," do so.

###

 

###

 

###

 "
"Well hopefully he is understanding, if he is anything like my brother nothing a cold 6 pack won't fix.", If you have any tips to get by then finally out of my reach. If he's
I finally took the plunge and decided to go back to school this year.," It was a shock, I instantly went crazy!

###

 

###"
I was going through some stuff and found a box of jewelry my grandparents had gifted me through the years.,"

###

 I was very thankful for them.

###

 

"
thats great, jeans!Rated by wholesome family thanks!  They have been very important to my business
"Yeah, it really made me think of them and old times.","

###

 

###

 

###

 

###"
My husband is going through the process of quitting smoking on top of dealing with drama from his parents. He is having a hard time.," He is trying to keep it ton weightloss

###

 . 

###"
"im sorry, thats awful. its a shame his parents arent being more supportive",".

###

 

###

 

###

 

"
"They aren't being supportive at all, but that's not surprising, that don't support him very well in anything. I just wish I could make it better for him, but I can't",. I know I'm ownFucking Voters. That's why I support him soefer
We just found out the person working in our accounting department has been stealing money from our company for years.," We have been mostly Transparency program.

###

 

###

 PP Donovan"
"Yikes! That is terrible! What a awful thing to do! I am glad he finally got busted! Wow, for years, huh?", Nonsense! Not too many years ago I was a pretty big fan of his.Never
"Yes, it just makes me sick to my stomach. You think you know someone but the whole time they are stealing you blind. I don't get some people"," at all.""

###

 

###

 

###

 "
I lost my car keys. I'm such a fool!,"

###

 

###

 

###

 

###"
"That's pretty funny, and makes me feel better. This is the first time I've lost my keys so I hope to keep it that way!"," Key jokes don KEY events move in waves… but again, key jokes make me ROI"
That sounds exciting and scary.  What was the surprise?,"

###

 

###

 

###

 

###"
They had decided to pool their money together and get me one big present together. It was a flying lesson at the local airport. ,"

###

 

###

 

###

 

###"
I found an old photo album at my grandma's house that had pictures of me when I was a kid,". It was a surprise. 

###

 

###

 
"
"When I was in middle school, I had a friend come over to ride horses with me. After riding my mother pressured me to get on a horse bareback I wasn't comfortable riding. She made such a big scene that I got on to make her stop.", -> -> -> That's really really really really really really really really really really really really really
"Oh no, did you get hurt?","

###

 

###

 

###

 

###"
"Yes, the horse took off running and I got thrown into a metal fence. My mother then proceeded to yell and me and make fun of me for trusting her. She told me that I should never trust anyone not even my own parents, it was really embarrassing to get yelled at in from my friend. Afterwards my ribs hurt for 2 months.   ","

###

 

###

 

###

 

###"
"My friend really wanted me to go rollerblading with him, but I haven't been rollerblading since I was a little kid. I didn't want to roll into a car.", I knew I was coming anyway. -> ICharacters in the sky right?! -> ->That
So what did you do?," You placed a coin on the table where you set it at?

###

 "
I have an interview for a job that I don't feel qualified for,". I have so many love experiences that make me feel great.

###

 "
Just be confident and you will do great!," They are so hard to make, but do get it right. Never made me feel so"
I will try. I'm a pretty anxious person in general so it's hard," to completely master something new. 

###

 

###

 
"
"Ah, yeah moving can be hectic! Are you moving somewhere you want to be?","

###

 Something like home?

###

 

###

 "
To my husband hometown so it'll be new for me but he is excited to be back near family.,  I'll make sure to take care of him before he go back to work. 
"It was pretty tramatic, I still see the dog getting hit in my head and the sound. No, I was on my way to work, I couldn't stop :(","

###

 

###

 

###

 

###"
I can't even begin to tell you how nervous I was about my first tattoo.," My favorite story was never written down.

###

 

###

 "
I can understand the anxiety. Its a whole new different experience for first timers!,"

###

 

###

 

###

 

###"
"Definitely! I get lightheaded when I see my own blood, and my pain threshold was low at the time. It turned out great though, and now I have several!"," I feel like an adult with a K at times. It's been nice though, and"
I love my husband! He has been so sweet this week!," We got to talk about his work, his big work. He's really really really really"
Aww! That is so cute! Has he done something special this week that made him extra sweet?," 

###

 

###

 

###

 

"
It's been a great week! , I went to a yoga lesson with my personal trainer and watched her do a great rehospital
Good! What's been going on?,"

###

 

###

 

###

 

###"
I got a promotion at work that I wasn't expecting! ,"

###

 

###

 

###

 

###"
Yeah exactly!  Music is awesome.  , He is definitely another one of the best.  He was also one of the first to
Who can deny it? My dad passed away 2 years ago. Sometimes I put on his old records and imagine what it would have been like to hang out with him in the 70s.,"

###

 

###

 

###

 

###"
"Never too old or too manly to snuggle a stuffed animal. My mom said I used to carry this blanket with me when I was a toddler, everywhere I went. I wish I still had it. If I did, I'd consider using it again, or at the very least passing it down to my own kid. What's the harm, you know? If something gives you comfort and doesn't bother anyone else, there should be no shame."," If I getNES runway, I will consider it as an offer to any openminded child"
My dog got hit by a car.,"

###

 

###

 

###

 

###"
"Aw! That's horrible, I'm sorry to hear that.","   

###

 

###

 

###

 "
My family is still hasn't recovered from the untimely passing of my father two years ago.," It was a proud man who still works hard to make living in the village. 
"
I am so sorry to hear that. It can't be easy for you and your family.,"

###

 

###

 

###

 

###"
"My siblings and I are managing, and have found some peace. My mother is a different story. It was just so sudden and unexpected."," I feel so relieved and surprised. 

###

 

###

 "
What shows are your favorite? That must be nice.,"

###

 

###

 

###

 

###"
I like It's Always Sunny in Philadelphia. I'm rewatching it for the third time,". 

###

 

###

 

###

 
"
I was really stressed out and grad school and had no choice but to drop out to keep my sanity., I have paid a Voce professor a small fifteen thousand pound birthday present. Mr. Pag
Good choice. You're health is more important than some grad degree. ,"

###

 

###

 

###

 

###"
"That is what I was thinking at the time, but I've been having a really tough time finding a job where I can advance into a higher position. I always seem to get positions with no mobility."," I am working in front jobs so much more easily than I have got bad unemployment.
"
I tripped on some steps in front of a whole bunch of people on my way to class.,"

###

 

###

 

###

 

###"
"You're sweet, what kind of soup did you make him?","

###

 

###

 

###

 

###"
I had a meeting last week where I gave a presentation over the wrong documentation and no one said anything until after the meeting.," I was very impressed and was able to view all the documentation v right

-
"
I bet that was a little embarrassing., Not too many Metronek guns and very few guns. How does one spend 3 hours
Wow! What kind of meeting is it?,"

###

 

###

 

###

 

###"
It's a meeting presenting a new product to the board. Big stuff and big money for the company.,"

###

 How can he get it all?

###

 

"
I caught my boyfriend texting his ex,"-sitter.

###

 

###

 

###

"
"Oh no, was it romantic texts?","

E portrayesses?

EEalive? 

E speed?"
It was definitely a bit flirty. I think he misses being with her,".

###

 

###

 

###

 

"
"I know I broke up with my ex, but I can't help but feel irritated when he talks about going on dates.","

###

 

###

 

###

 

###"
That must be weird to talk to your ex still.,"

###

 

###

 

###

 

###"
I was very upset when I found my kitten today.," 

###

 

###

 

###

 

"
why? what happened to it? is it okay?," in an Interview with Joe Joe Abernore in San Pedro, it feels very rare and"
"that sounds terrible, i hope you didn't cry alot.","

###

 

###

 

###

 

###"
That sounds cool!  I bet she cooks good!,"  She's a woman who has always made the cooking interesting contraptions, and makes those"
"I had a secret and went to my mother to confide in her, as well as get off my chest. I know she would never betray my secret and can always count on her.","

###

 

###

 

###

 

###"
I am so happy for you that you have someone you can trust so completely.," No matter how much time has elapsed, you have made a real real world of just being"
"He did! He's in his 3rd year, going to be an Aerospace Engineer, so we are very proud of him."," 

###

 

###

 

###

 

"
"My sister passed away several years ago. She took her life, and my mother and I found her right after she did it. This was very painful, traumatic and hard for us all."," 

###

 

###

 

###

 

"
"oh wow, how did your mother handle this, how did you handle it . i can only imagine the pain.","  -> 

###

  ->  -> -> 

###

 "
"It didn't really seem to sink in for my mother for awhile, she was in denial. But, it was so hard when it did. I went into a depression for awhile, as she was my only sibling and we were very close.","

###

 

###

 

###

 

###"
where did he go study at? i can imagine how hard that could be. but it's good to see him following his dreams\,"

###

 

###

 

###

 

###"
"He went to the University of Alabama in Huntsville. It's focused on science, engineering, etc. He's going to be an Aerospace Engineer. It's great to see him go for his dreams!"," 

###

 

###

 

###

 

"
"aww that's amazing, i am going on vacation next week and i can't wait","!

###

 

###

 

###

 

"
How exciting! I hope everything goes as planned!," His new wife helps him a lot, and gave him a Benchacea, which he family"
aww. im sure you must feel proud of him,". 

###

 

###

 

###

 
"
"Yes, very. But, time sure has flown by with him growing up. I can just see his little blonde head when he was 5 and just starting school!","

###

 

###

 

###

 

###"
I was promoted to a Team Leader and I felt very secure I could do well at the job. I had years of experience and was ready for a leadership role.,"

###

 

###

 

###

 

###"
that is good news. its always good when what you learn helps you get ahead," of the competition.

###

 

###

 

###

"
"Yes, and she had two children of her own, similar in age. Her son also weighed more than mine! She did it because my son rode his bike through the corner of her yard as rode around the circle, that made her mad! Can you believe that??"," It was time im out of credit. 

###

 It was So Im Eb"
Last week my granddaughter started school for the first time. I worried about her the entire day.,"

###

 

###

 I was so surprised when she Jumprighted"
"Aww, they grow up so fast!!  How did she do?","  Make a new home! 

###

 

###

 
"
It turns out she loves and and I was a mess for 8 hours for nothing. ,"

###

 Just call it g Lost for now. -> 

###

"
I always try and plan everything in advance to bring everything we need when we go on vacation. We recently went on our honeymoon and I didn't do very well this time. Ugh!,"

###

 

###

 

###

 

###"
"I forgot everything. I guess I was so excited about the wedding, I totally failed at packing this time. Oh well, it was still fun.","

###

 

###

 

###

 

###"
"One day I was visiting a friend and her boyfriend came up and kissed me, while I was waiting for my friend to return from another room! It was sneaky and repulsed me!","

###

 I felt so ashamed and burn pass Through her smuff, but that"
I understand. Did you told your friend?,"

###

 

###

 

###

 

###"
"I didn't....only because of her situation. She had custody of her very ill and handicapped infant grandson, she wasn't working so depended on him financially and she was very much in love with him. She already suspected he was with other women, and stayed.....",sand shoveling money in theoyer to no onespecificity. Now she working as a
The other night I was home alone and all of a sudden I heard someone knocking at the door really loud and they wouldn't stop. I was so scared.,"

###

 -> # -> %CAPA Capital Flawarras postedSBBFIGHT"
Did you go see who it was?,"

###

 

###

 

###

 

###"
"No, I ignored them and they finally went away. I was just about to call the police before they left though. I hope that doesn't happen again.","

* 

* 

* 

* 

"
I was trying to ignore the fact that my 50th birthday was coming up but my family decided to throw me a surprise party.,"  I was so surprised! 

###

 

###

 
"
That is great. What is it fun?,"

###

 

###

 

###

 

###"
It was so much fun and such a happy night. I'm trying to embrace my age now and not ignore it any more,".

###

 

###

 

###

 

"
"Yes, that's true. I tend to be a bit more verbal on my end and say things I regret later. ","

###

 

###

 

###

 

###"
"One night when my kids and I came home, I saw a shadow in my hallway as I came in the back door. I was so scared and was afraid someone had broken in my home.", I showed it to him and he was so amazed. &&&&awn&&&
In some ways that is a bit funny but it certainly can be a scary time to come home alone to an empty dark house.,"

###

 

###

 

###

 

###"
"Yes, and I live out in the country so I wouldn't get a quick response time from emergency vehicles. But, luckily, it turned out to be my shadow!","

###

 joking!

###

 

###

 

"
"There was a day that I was a bit short on cash on hand and I didn't give money to a homeless man. I usually always do, as I feel it's my part to help those in need, as I am blessed. I felt very bad that I didn't that day."," Later that month, I helped him become more dialed-out, and then helped him"
I don't think you should feel too bad about missing one day!  It sounds like you're generous regularly.  I get it though.,"  It makes me feel better free.  -> 

###	 

"
"Yes, I have two children and I feel so blessed to have them. I lucked out and got a boy and girl, both healthy, smart and wonderful."," I am so proud.

###

 

###

 

###"
What car did you buy?,"

###

 

###

 

###

 

###"
I passed! Turns out you only had to answer three questions correctly. But they have 50 to choose from so you have to study the lot!," It all sounds like an all or nothing choice, but in actual fact it's an all"
I didn't know that. Congratulations. That's so awesome.," I wish me a happy, well-dressed and well-organized. I've never"
"It was so nice. I'm terrible about throwing cards out. I feel, if someone's taken the time to write, I should preserve it. Does that sound silly?","

###

 

###

 

###

 

###"
That's very true. My Dad kept everything too. When he passed we had quite a task sorting through things. I think my brother's still at it!,"

###

 

###

 

###

 

###"
Why was it slippery," Ham and PB?

###

 

###

 

###

"
"Oh no, were you okay"," after that?

###

 

###

 

###

 "
"I feel kind of blue today, they announced the parts for the annual play."," 

###

 

###

 It'll be implausible suhg"
Oh I am sorry. Did you get any part?,"

aunders? 

###

 

###

 -> 

"
I am glad you got a good part. I am sure it is a let down to not get what you were hoping for though.," 

###

 

###

 

###

 

"
"She is!  At first, though, she was very nervous.  I told her we could start off slow - her dad lives 1 mile from me down a quiet road, so we started driving back and forth between the two houses.","  It took our two years to reach Jesus peace!  Now, we have hit Holy"
Hopefully by the first of the year.  We've worked up to driving to the dollar store 5 miles away.  She's still a little nervous but she's getting better and more confident the more we practice.,"  She's also trying to keep track of her money.  @Gun Stacia,"
My house is a mess and I've got people coming over later on this evening.," I've got a fair child's intelligence, so that's an eye sore. I'm"
We did and he was so precise with who got what and made sure he sent me my share quickly. He's such a neat brother in so many regards. I always know he'll be there for anyone who needs help.,"

###

 

###

 

###

 

###"
We weren't always close. When we were kids we were always fighting. It wasn't until we got older that we got closer. We're best of friends now.,"

###

 

### 

###

 

###

"
I am jealous lol,". My big and make loud horns shoutin' Orinda Pound, they have a personal"
Going out today to learn a new route for my job and I'm hoping that I don't get lost., I have a great understanding of the facility and can easily understand how it works. If I
Are you able to learn the route first before you have to take it for your job or are they kind of just throwing you into it?,"

###

 

###

 

###

 

###"
I was over here in the US when my Grandma passed in Scotland. I was so upset - nobody could get hold of me to tell me and her funeral was over before I knew about it.," 

###

 

###

 

###

 

"
Thats sad. Have you been to Scotand since?,"

###

 

###

 

###

 

###"
"Only for funerals, unfortunately. Both my parents have since died. Unpleasant fact of life, I'm afraid."," In addition to the job market and the dark, thankfully!
yeah, I've got"
Im sorry to hear that. Were you born there?,"

###

 

###

 

###

 

###"
"Yes I was. I didn't come to the US until I was in my 30s. Didn't expect my Grandma to pass the minute I got here, but she was 96, so it shouldn't have been such a surprise!", Turned out to be a genius. No more than a little over a month... yet
96! Wow. Thats a full life!, Do you know how depressing? Never put an end to something that was sacrificed once it had
I am as happy as a clam right now. My neighbors are away for the weekend!," Realizing we were worth it, I have every chance to get that estate tax detah"
"I was out for a walk one night in a suburb of Boston when we heard the cries of a young animal. It was a baby kitten, with no collar, in a window well."," 

###

 

###

 

###

 

"
Poor thing! What did you do?   Did you take it home with you?,"

###

 

###

 

###

 

###"
That is a nerve-racking experience. But I'm betting you did graduate and did just fine!," 

###

 

###

 

###

 -> -> ->"
"Yep, had to take a class online over the summer but it worked out"," well enough in the hard ground.

###

 

###

 
"
I forgot my mother-in-law's birthday this year and can't look her in the eye!,"

###

 

###

 

###

 



"
I just feel so embarrassed - she never forgets my birthday. And my husband was away and didn't remind me :( ,"

###

 

###

 

###

 

###"
"I was the only one wearing pajamas at this party, not my greatest moment"," so far today so far today.

 Ginger walkt Spe see something in my Vir"
Oh boy. Did you not get the memo that you were supposed to be wearing a dress?,"

###

 

###

 

###

 

###"
"I thought that it was a pajama party haha, never worn a dress before, maybe that's the secret"," of its heu_3. 

###

 

###

 "
"Oh man, I did too.  I still do every once in a while but only when I'm having trouble sleeping.  Does one stand out from the rest that you remember vividly?","

###

 

###

 

###

 

###"
So you probably felt pretty guilty huh. Did you return what you stole?,"

###

 

###

 

###

 

###"
"No, I was scared to get charged, but I stopped after that",".

###

 

###

 

###

 

"
I'm really hoping my acceptance letter shows up in the mail soon.,"

###

 

###

 

###

 

###"
It was indeed a mistake. My clothes are fine now.," I am so thankful. 

###

 

###

 

"
I recently did not pay my rent. My land lord has been terrible at providing services,", so I have gone to him to help me when necessary. 

###

"
Oh no. I rent also so I know your pain. My last landlord was awful.  How did your landlord react?,"

###

 

###

 

###

 

###"
He decided to start caring and doing his part.," He built a great career within the walls of the university. His outgoing, supportive and passionate"
Was it something important that you took ?,"

###

 

###

 

###

 

###"
My father almost passed away last year. It was very tough on everyone," but we now know how to make a new one day. 

###

 "
"That is awful, I am sorry to hear that.  Is he doing better now?","

###

 

###

 

###

 

###"
"Yes, he has made a full recovery! It's been a journey", for all of my nerve pain. I'll have a hard time living without a nutrition g
