prompt,completion
Sometimes it's ok to indulge. Did it give you a stomachache though lol?,"

###

 

###

 

###

 -> 

"
"LOL, I swear it was like I sat down and they were gone!  Probably gave myself diabetes. So not going to be able to eat the rest of the day!"," Goshots of Denmark, where I live.  My dreams come cold and hard, branch"
"My father passed away in November, it's made me feel empty ever since.","

###

 

###

 

###

 

###"
I'm so sorry for your loss! It's so hard to lose a parent.,"

###

  You're a Citizen of the High Court. You're the best"
I surprised my girlfriend with Chik-Fil-A breakfast this morning when she got off work.,"

###

  I was very pleased for her.

###

 
"
I lost the book that my friend let me borrow. I feel so embarrassed.,"

###

 

###

 

###

 -> 

"
Oh no! Can you replace it?,"

###

 

###

 

###

 

###"
My birthday was last week and I never heard from my brother OR my sister to wish me a happy birthday.," 

###

 

###

 I was Ice Goddesses and wrote a"
I guess I shouldn't expect so much from them and let myself get let down like I have.,"

###

 

###

 

###

 I might as well"
Those examples are definitely the simple pleasures of life. It makes me want to go outside and listen to the birds and smell the flowers.,"

* 

* 

*  I can't wait for the"
I think my cat likes my new girlfriend more than he likes me now.," I ask her if she sees any nervous mood motivated by an unexpected new employer. 
"
"Yeah it has. And, he took good care of my car, as always.","

###

 

###

 I am so grateful he is a genuine soul"
"I ca not believe what happened the other night at my friends house, I'll never show my face again.","

###

 

###

 I was out all night

###

"
"Sure, I fell asleep on the chair and had a dream, in my dream I went to the restroom, so yeah, I peed right there in their chair.","

###

 

###

 

###

 I was once Upon"
"I just have the small non dangerous type of wildlife that I like to help Birds, rabbits, squirrels and such. No big bad bears! ","

###

 

###

 

###

 -> -> -> That"
"I found out my wife was having an affair, the worst part is i knew the guy and welcomed him in my home and was kind to him.", I just kept professional BALL and kept nicholas Masters 94 million million million million million million
"I'm learning to live my live without her, it's tough. Some honesty would have made the way it ended much better. Thanks for the kind words.", -> -> -> It's Reduxcon Third. I need to be part of the schedule.
"I recently had an argument with a friend. Even though I talked ot her about it and let her know how I felt, my daughter overheard me discussing it with my husband. She thought I was being two faced, which lead to a long discussion. I felt guilty even though I didn't do anything wrong."," when it ended it was+++++++ !! -> 

###

  -> 
"
"Sounds like you were just misunderstood. I discuss things with my husband, too, and it's not like talking behind someone's back. That's what married couples do. Don't feel bad. ","

###

 

###

 

###

 It's real –"
"Yeah, I just felt like I set a bad example for my daughter, even thought she misunderstood. I guess it was a teachable moment though.."," Lol

###

 

###

 

###

 

"
"Yes, just tell her your home is a safe place to talk. It's okay to open up in the family. ","
worked out well this past weekend. 
cigarettes. 

###

 "
Awesome! Did you play any of them after you found the box?," 

###

 

###

 

###

 

"
"I did, i played a few sessions of age of empires and i plan to play some command and conquer red alert tonight before bed, still great games.","

###

 

###

 

###

 : currently playing."
I got turned down for a job I really wanted.," I was so happy to hear there were some other people interested.

###

 "
"Ugh, sorry! You must be disappointed. But remember if the door doesn't open, it probably wasn't yours. There's something else in store for you!"," Observing the signs, Wunder Pelicans, according to #1. Other than a smart"
"Thanks.  But yes, I was really dejected.  I thought I'd interviewed well and had a good enough resume.","

###

  Just far inland from the drawn Ausubel, it all blends"
They both sound like great plans! Tubing would be a great way to keep her happy while you fish haha!," With four thousandidency, she's ready to take all her private tormentors to the pipes"
We should have a lot of fun this summer with it! Makes up for all the hard work saving up for it. ,"

###

 

###

 -> -> 

###

 -> ke"
"Yeah, I meant don't like, sorry. I recently lent some to my friend with no expectation of getting it back because of her hard situation. I actually got it back."," It was so grateful to have it back.

###

 

###

"
"Last summer, my dog went missing. We looked for him everywhere and called all of our neighbors. No one had seen him.","     

  ->  %%%% realarilyoir %%%"
Oh no! How sad! Did you ever find him?, Always pleased with him. Never used his name or his gift. Never met him usually.
"After a week of looking for him and checking the shelters, a neighbor found his body under her house. He had gotten under there and couldn't find a way out. I was so heart broken and so were my daughters.", -> -> -> Thats so AdvocatoDi: You are soo often fallen field sob
"My daughters 6th birthday was recently, unfortunately her mothers side of the family didn't show up, even though they all rsvp'd",".   It was all thanks to the talented illustrator and television personality,  out"
"Hah yea, she was sad at first but there was plenty of presents and people who love her around to distract her. They grow up fast. ","

###

 

###

 

###

 

###"
"The other week, a friend of mine told me there was an opening where he worked and to get him a resume. I took to long to get my resume together and they gave the job to someone else."," It started to hang (and excitement?).

###

 

###

 "
That must have been aggravating! Job hunting is so hard.," Where did you find it tough?

###

 

###

 
"
Well I hope you got there in time and nothing bad happened.,"

###

 

###

 

###

 You would be full"
I did but when after I was out for a while I noticed the shirt I was wearing was covered in grease stains. I apparently washed it with my husbands work clothes.,"

###

 

###

 

###

 I was glad I"
"I have MS, and sometimes I have bowl problems.","  My wife helps me a lot. 

###

 

###

"
My son got a remote control car for his birthday. Its really cool.,"

###

 

###

 

###

 

###"
That's awesome. Did you get him it? I bet he loves it.,"

###

 

###

 

###

 -> -> 
"
"No, his grandpa did. But, after he went to bed, I went outside and played with it for a while.","

###

 I was very happy with the unit.

###

 
"
"Someone broke into my car the other day, but they didnt steal anything."," I was very surprised

###

 . -> -> -> Uh...what? their build"
Wow you were lucky! It has happened to me before too. It feels so violating.," But in the end I am happy with the results.

###

 

"
I know! I feel both violated and kind of sad because I have nothing in my car worth stealing.," I gave it to an old woman who still loves it. 

###

 "
"There was an elderly lady at my church who was blind and could not hear well so you had to talk really loud for her to hear you. She was very faithful about coming to church so our preacher picked her up and took her home for every service. When she needed help, we took turns helping her. ","

###

 

###

 

###

 -> * Update:"
That is so nice of you all! I know she appreciates it.,"

###

 

###

 -> 

###

 -> Now that"
"When I saw that she needed help, I always tried to give her directions based on where she was with her walker. I liked helping her. She recently passed away and I miss her."," 

###

 

###

 

###

 -> 
"
We have just been trusting in the Lord.,"

###

 

###

 introducing new Growingers to the world – i"
I was looking at some old pictures of my kids' first day of school from 4 years ago.,  I was so shocked when I saw how much I have played non-ends. 
I couldn't believe Aretha Franklin passed away last week.," In the middle of his Brilliant Bull move, he proposed to his daughter Daha Dupl183"
Neither could I.  It was the first thing that was on the news right after I woke up.,"  I feels very hot.  I haven

###

 

###

"
I just finished eating dinner.  We had red beans and rice and with sausage.  I'm as full as a tick!," 

###

 

###

 

###

 -> 
"
That sounds amazing! How long does it take to make the beans? Do you have to soak them? ,"

###

 -> 

###

 -> 

###

 -> ->"
Found out some bad news today about my kids custody case.,"

###

 The entire process has been very significant work.  I have er pleaded"
"Oh no.  In those cases, it's either the best news or the worst news.","  Will you re-arranged your wedding? 

###

 

"
I think I aced my supervisor exam!,"

###

 

###

 I was very proud of myself and the way"
I should know something by tomorrow morning.  Hopefully they tell me right away.," 

###

 

###

 

###

 

"
I think I am.  I tried to do as much in advance as I could.,"  Snorress, I think I got lucky.  Incran no more than a"
Oh no!  That's such a shame.  Did you go to the principal?, It's going to be a very bright little n' all.  She's going to
"Yes, and will again because it didn't help. I try to cheer her up with hugs, goofy moments, and whatever else I can think of.","

###

 

###

 

###

 ISkin Con thumbs"
She did get better eventually.  During that time I tried to tend to her as much as I could.,"  I was always grateful for the goodfortes.  -> 

###"
"My roommate recently got a kitten, and he went out of town so I am watching over the little bugger.","

###

 

###

 

###

 -> -> -> Oh"
I slipped and feel at work the other day. Several people saw it. I wanted to just crawl in a hole and hide afterwards.," I could have done it myself, but I wanted to do it in order to show everyone"
"My ex and I broke up because he decided that he would no longer be willing to leave his job from overwork, like 70 plus hours a week."," So he worked big, big slow, made us talk.

###

 he expected"
I am sorry. Breakups are the worst. Did he just not want to give up overtime or he worked 70hours always?,"

###

 

###

 -> 

###

 -> 
"
He claims that he kept getting raises and felt obligated to work even harder. So he just kept working more and more and I rarely got to spend time with him and he was always tired.,"

###

 

###

 

###

 I was so glad"
"Yeah it was pretty terrible. I had to throw out a TON of food, and to add insult to injure I had to go eat out tonight.","

###

 I can''t necessarily get this thing ``onerettes`` over"
I let my friend babysit my kid last week. ," The kid was incredible! 

###

 

###

 

"
I was out walking by the lake over the weekend and there shore was just covered in dead rotting fish.," It was really really interesting.

###

 

###

 

"
"I don't know, that's what I would like to know! The best I can imagine is that the water quality dropped, and they died. I imagine it was pollution. ","

###

 

###

 

###

 

###"
I have a really big game coming up this weekend. I haven't played soccer since I was a kid and have been really nervous about joining an adult league. , I've been working hard to get it all made first and foremost.  I have just
Good luck! I'm sure it will be fine.," 



###

 

###

 

###

 -> Thank"
Several years ago one of my neighbors dogs attacked me and I had to go to the hospital to get stitches. ,"

###

 

###

 I is what I consider a healthyhligh"
Yikes that's no good. How many stitches did you have to get?,"

###

 

###

 

###

 -> 

"
"I had to get 2 stitches in one of the holes and 1 stitch and all the other holes. He was a big dog, a little over 50 pounds.", He attempted to draw back just before the fourth stage. He was hard to draw back was
"Oh no, I bet your parents were freaking out.","

###

 

###

 Never mind normal neighborhood surprises, just relief from"
So we are moving and I'm having trouble letting go of a sewing machine my grandma gave me. Thinking I should keep it.,"

###

 

###

 -> 

###

 -> -> SIM"
"I stayed at a friends house for the weekend a while back, and when I got home my bedroom was destroyed",".

###

 

###

 

###

 I was able"
"Oh no!! That is terrible, do you know what happened? ","

###

 

###

 

###

 -> 

"
My younger brothers went in my room and messed with all my things. I am so angry about it,".

###

 

###

 

###

 -> 
"
"I hope so, I'm tired of feeling so miserable. I just wish I had someone here with me right now. ","

###

 

###

 -> I think I should ask the staff if"
My husband and I celebrated 9 years Saturday. It was such a good day of quality family time.," 

###

 

###

 -> 

###

 -> "
Yes I love a good day of relaxation and family time :),"

###

 

###

 

###

 

###"
What did y'all do? Did you do anything special that evening? ,"

###

 

###

 -> 

###

 

"
"Oh, I know exactly what you mean. It's not the same as going as a kid.","

###

 

###

 

###

 

###"
The enclosures all just seemed so tiny and it felt like none of the animals were able to have any privacy if they wanted it. ,"

###

 

###

 

###

 -> 

"
"When I was in middle school there was this boy that sat in front of me in 8th, he was always trying to get me to kiss him before class started."," I always put the Huffle out at the other side of the locker, but I knew"
"Wow, really? Did you have any feelings for him? ","

###

 

###

 

###

 Or was it col"
So a friend and I entered a drawing at the mall and she won. I wish I could say it doesn't sting a bit that she won.," -> however, I see a potential victory occurring. -> 

###

  ->"
"Wow! Congrats to her, and I am sorry that you didn't get the prize. What did she win? ","

###

 -> 

###

 -> -> Ws shes a 10"
A weekend trip to Gatlinburg. I would of loved that.,"

###

 

###

 

###

 Or South Casey]."
Wow that is a great prize! Is she able to take anyone with her or is it just a ticket for one person? ,"

###

 

###

  -> 

###

 I have"
Someone hit my car while I was shopping. I am so mad they didn't even leave a note.,"

###

 

###

 

###

 

###"
"Oh no that is terrible, I can not believe that they would drive off without leaving any contact information! How bad was the accident? ","

###

 -> 

###

 -> 

###

 -> It"
My brother isn't very good with money but i just lent him some," money and expected to get something back when he did something nice.

###

 "
"Uh oh, be careful about that, you don't want him becoming dependent on you for handouts. ","

###

 

###

 

###

 < Free sundolic"
"Yeah I don't do that often, but i am certain he will be able to pay me back this time"," next week. 

###

 

###

 

###

"
So I interviewed for my dream job last week and I didn't get it., So I feel so proud and happy. I have gone so hard - I have got it
I'm sorry to hear that.  Hopefully something similar comes along sooner than later.,"

###

 

###

 

###

 

###"
So I was driving to work yesterday and the driver next to me opened their door and threw up everywhere.,"

###

 

###

 I wondered if I could maybe conceivably count"
"I do hope they stopped the car at least ! That sounds disgusting, but its better than throwing up in the car right ?","

###

 

###

 

###

 

###"
Yes they were at a stop light but I was so grossed out after seeing that.,"

###

 

###

 

###

 -> 

"
I am so ready to find out where we are moving to.,"

###

 

###

 

###

 Got a place in"
New adventures! I want to go west., I have a bad working androvasion. I have a good wife who provides a fully
A book I borrowed from the library got rained on and now it's destroyed,"

###

 .

###

 -> I'm so P5 - though I"
Yeah. I feel pretty bad about it. ,"

###

 

###

 I've wanted to get it faster and more"
"After months of job searching, I finally got a good offer"," and immediately stood out of the door. My job is so exciting and unusual.

"
I got a job in statistics,", so I've surprised all their Rajas.  I have never been given the chop"
I think I will do really well. I feel prepared for it.," 

###

 

###

 

###

 -> 
"
I stupidly lent my car to a friend.,"  Her husband was very helpful. 

###

 

###

 "
Uh oh. What happened?, Lace the puss had to be using a relatively new method. Not sure how serious
"I feel you there, I have a ton of stuff to do, but I can't get any of it done in this rain. ","

###

 

###

 

###

 -> 

"
It sucks. Maybe it'll be dry this weekend.,"

###

 

###

 

###

 

###"
"oh I am so sorry. That must be fresh on your heart, may he rest in peace."," 

###

 

###

 

###

 

"
It is just so sad to have my loyal companion taken away like that. ,"

###

 

###

 

###

 -> 

"
That is great to be prepared. Where do you live?,"

###

 

###

 

###

 

###"
"South Alabama, near the Gulf.","  I've never been to aL state before. 

###

 
"
"Wow, see enjoyment."," 

###

 

###

 

###

 There are great"
She is such a blessing to me and spoils me so much. , I have never experienced such a gift before.  It makes me feel so beautiful. 
"If it's mild, just stomach pains for a few days.  If I were to say, eat a bun that was supposed to be gluten free and it was full gluten, my joints also inflame.  So you see it can affect more than just my stomach!"," 

###

 

###

 

###

 -> -> ->"
"You suffer from it more severely than most people I know, this can be devastating to people. ","

###

 

###

 

###

 I have found that"
Wow that is weird.  I love Diet Coke.  What was wrong with it?," 

###

 

###

 -> 

###

 -> "
"While cleaning out our closets, I always find some old item that reminds me how little the girls used to be.  Last time it was a cute pair of jeans in toddler sizing we saved to make ""jean purses"" out of someday.  My kid is 14 this week!!!","
%%%%%%%%%%%%%%%%%%%%%%%%%%"
aww. I understand you. That feeling is priceless.," 

###

 

###

 

###

 

"
Yum!!! I love pancakes. Is it your favorite food too?,"

###

 

###

 

###

 

###"
It is so great to hear about a happy couple :),"

###

 

###

 

###

 -> Who is it"
I saw my neighbor bought the car I have always wanted. I wish I was in a a better financial position to buy one.,"

###

 

###

 

###

 

###"
What kind of car is it? ,"

###

 

###

 

###

 -> 

"
"Subaru Brat, best car ever made. Its like a car and a t ruck all in one. ","

###

 

###

 

###

 get it while it"
"I know, it would look perfect in front of my double wide mobile home! There is a used one on the corner for $350. But that will take me months to save up. ","

###

 

###

 -> -> -> That is an excellent buy!"
Time goes by so fast. You'll see. ," Its so refreshing having someone else's opinion. 

###

 

###"
"Yeah, or I could buy more scratch offs at the gas station and hit it big. ","

###

 

###

 

###

 I would still be"
"I am in the process of potty training my daughter, but when we go somewhere she still wears a diaper. The other day, we were at church and she took her diaper off in the middle of the service.","library

###

 

###

 

###

 ->oland Defense"
"It was not one of our best moments. Luckily, she was wearing and long dress and I had extra diapers so we could remedy the situation."," We were able to MAC Shane, our mainframe andot with the assistance of LLC and"
Oh my goodness! What happened?,"

###

 

###

 

###

 

###"
He had fallen and bruised his ribs. I had to take him to the hospital.,"

###

 

###

 

###

 

###"
"Even though I'm a christian and I serve God to the best of my abilities, I have been in a rut lately. Last week, during revival, for the first few nights, everyone was praising and participating in worship and just really feeling the Spirit, but I couldn't for whatever reason, and it made me feel bad."," -> -> -> That is great! In the gospel where íinnoret writes, it"
"Oh, I know what you mean. I have felt that way. Best thing to do is pray about it and don't be hard on yourself.","

--- 11

 -> 

13

 -> -> Thanking the Lord that"
"Yes, I prayed about it multiple times, and by the last night, I was able to feel the Spirit move and I was able to praise and worship too. It felt amazing and it carried over into both services on Sunday too."," -> -> -> Holy John said, ""++++++++++++++++plus three dozen books ++++don+++++++++"
That's amazing! I'm so happy your prayers were answered. God knows your heart.," -> -> 

###

 -> -> It was, it has been so happy for"
Sometimes I wake up at night and eat junk food.," It's a good way to start any day.

###

 

###"
Yeah but I feel bad afterwards. I like to make peanut butter and nutella sandwiches with chocolate chip cookies.," 

###

 

###

 

###

 I do circulation"
He's 6. It was so much fun to watch him open his presents.," I was amazed at his gift.

###

 

###

 
"
"A couple years ago, I was hospitalized and diagnosed with MS.","

###

 I haven't been able to train fulltime because of the way I"
"Oh that sucks, have you experienced the symptoms?"," 

###

 

###

 

###

 

"
"Yeah, I was blind in my right eye, and my left arm was numb."," It made it incredibly hard to bed, but it also made me feel much more take-"
My friend has been sick a lot recently and I am worried about her.,"

###

 

###

 

###

 I have sold my"
How did it go?," Did the press reveal theirKennedy?

###

 

###

 ->"
"Oh, I would love time away like that! How did you enjoy it?","

###

 

###

 

###

 -> -> 
"
It was fantastic.  I found it so restful and peaceful just to get away from it all for a while.,  I am so pleased I have found a place for me here for me.  ->
"I had a get together recently, One of my friends brought someone who couldn't hold their liquor. ","

###

 I felt awkward and rated the person a two or four liter.
"
"Oh no, did they do something embarrasing?","

###

 

###

 

###

 

###"
"Heh, well they projectile vomited all over my carpet, it was gross. ","

###

 

###

 

###

 

###"
I had to meet my new physical therapist this week.,"

###

 

###

 

###

 I'm very 400"
Did everything work out ok? How did you like them?,"

###

 

###

 

###

 -> 

"
They seem ok. I just hate having to meet new doctors.,"

###

 

###

 

###

 

###"
This is the first time ever that both of my kids have been in school.,  I'm so beyond start-up on both fronts.      
"Interesting, are you feeling OK having less bonding time?"," I have heard it is a big ABS gone. 

###

 

"
Recently my family had a trip that was very disorganized. Basically drove a long way to hang see my family for a handful of hours.,"  I got itchy so imavisable that im genus Pandas  -> 
"
That's not very fun. I hate traveling like that.," 

###

 

###

 

###

 -> 
"
Same. I wish I had just stayed at home instead of spending all that time on the road.,"

###

 

###

 

###

 

###"
At least you got to see your family for a little bit.," I tend to beventory of the world.

###

 

###

"
"Ew, that's always the worst. What were you getting?","

###

 

###

 

###

 

###"
Oh no! I am sorry to hear of your loss. Are you taking it ok?,"



###

 

###

 

###

 -> Yes,"
I'm ok. It just hit me hard seeing all those sad people.," But, at the same time I feel like I can word Cru, and word Queen Anne"
Wow i'd be jealous," too! I wish I'd taken them a little more seriously.

###

 "
No. We've had a group text going for several years so we just all decided it had been too long.,"

###

 

###

 

###

 

###"
My wife bought some new clothes and in classic fashion she lied about how much she actually spent.,"

###

 

###

 

###

 

###"
I know I know. I just wish she could tell me up front. I get more irritated finding out she lied about it.,"

###

 

###

 

###

 -> 

"
This weekend I saw one woman being kind of mean to another woman of color.," I watched women wear their jewelry on modern-day organizations like Organization Needs, and it made"
"Yikes, that doesnt happen too often in today's culture.  Did you say anything?","

###

 

###

 

###

 

###"
No kidding! I don't see how those kind of people are still around. No. It had already escalated by the time I saw it. We figured it was best to just keep moving., That's what I was doing best. No ped was total solf. No algebra was
That might be for the best.  Were they arguing about her color or something else?,"

###

 

###

 

###

 

###"
No. She just thought the other woman wasnt doing her job. Classic sense of entitlement.," I can never forgive her for that.

###

 

###

 "
"I dont get to see my only niece too often. I was supposed to babysit her recently, but it fell through. I was kinda sad I didnt get to see her.","

###

 

###

 -> 

###

 -> -> that"
We just dont live super close so it always makes it harder.,"

###

 I carry on dailyevs with my severe uncle and moves easily."
Oh that must have been torture! Is everything alright?," 

###

 

###

 

###

 

"
Yes fortunately everything turned out ok. But it was nerve wracking waiting on the answer.,"

###

 

###

 

###

 

###"
Oh no! that's no bueno. Usually the person that wants the least deserves the most. Thats sad,", even though they are different kinds of adulthood. 

###

 

"
"It really is. The worst part is that they had arguments in front of him, while he was sick, about who should get what. I wish they would have spent that time just loving and comforting him. That's what my husband and I tried to do."," 


###

 


###

 -> 

###

 -> ->"
Oh that's awful and borderline abusive,", I would out NCAM as his partner.

###

 I can give him"
Watching my daughters play volley ball with their team makes me remember all the games I played in with my friends. ,"

###

 

###

 

###

 It's a game"
Cool! What kind of fish do you expect to catch there?,"

###

  -> 

###

 

###

  ->"
Well with some locals at the local brewpub,", and a view of the harbor, it was an absolute delight.

###

"
"my family came to visit recently, i always get so nervous about people visiting. ","

###

 

###

 

###

 are you sure you"
That is ," great, do you wish to go? ->  inland of your city , it is "
"I have to make sure the house is clean and that everything is in order before they arrive, nerve wracking!","

###

 

###

 

###

 -> -> -> That"
My dog go into the trash can and drug it all over the house. I am so mad right now!,"

###

 

###

 

###

 -> -> -> Dog"
oh jeez! what a mess.," 

###

 

###

 

###

 

"
"I know, it is going to take me all evening to clean up!","

###

 

###

 

###

 I only want to"
I like dogs but thats why i dont have one lol,"

###

 

###

 

###

 

###"
"I am going camping this weekend. I got my tent, sleeping bag and tons of food. I think I have everything I need!","

###

 -> 

###

 -> -> That has always been my wish"
"Wow, that sounds quite disturbing. Was someone breaking in?","

###

 

###

 

###

 

###"
"No, it turns out the power had went out for a minute and it was the sound of the printer calibrating. ","

###

 

###

 The result was perfectly in proportion to the contents"
I bought a cake from the store and it ended up tasting terrible.,"

###

 

###

 

###

 I told the person"
"you sort of gamble on store bought cakes, did you take it back?","

###

 

###

 

###

 

###"
"No, I ended up just suffering through it and eating it. ", I was very happy just to know that I had a roomAppearance as large as that for
"I was nervous about an upcoming job interview recently, I bought a new outfit and got a haircut to make myself feel better."," I felt so proud end two days prior to the interview. 

###

 "
"Yea, it made me feel better about myself and my chances, or maybe i just like spending money"," on business

Live electoral year round

###

 

###

 "
I love chocolate cookies because my grams would always make them for me.,"

###

 

###

 

###

 

3"
Oh yeah! I love chocolate anything! But grandmas cooking is always the best of all!, She taught me how to make the bestella and taught me how to make the best of
I found an old picture of when my oldest daughter started kindergarten 11 years ago.,"  I was very surprised and surprised.

###

  

###

"
"It is!  In it, she's just standing with a huge smile on her face and a Hello Kitty backpack.","

###

 She has--or at least she used to have--a Kickstarter approaching"
"I've been teaching my young daughter to play video games with me, she's such a quick learner."," I feel so proud to watch her learn the skill of the age effect. 

"
It broke my heart today when I went to the grocery store and found out that they were out of Dean's French Onion Dip.,"

###

 

###

 I was so happy that it was the result"
You must really love that dip to have that much of a reaction to the loss of it.," Where did you buy it?

###

 

###

 

"
I do!  I've loved that particular brand for years - to me it's the best out there.  But I guess there's quite a few people out there besides me that have a real love for it!,  I've never been paid for what I've created - I need only to be paid
"I would assume so, since there has to be someone out there who robbed you of your oniony gold!","

###

 


###

 

###

 -> -> -> Rock"
"I put in to get a promotion at work, and I should know something either way by tomorrow.","

###

  I get it right atph.

###

 
"
"Wow, that's really exciting! Good for you, you must be nervous. ","

###

 

###

 

###

 Where are you ref"
"On the one hand, I am but on the other hand I have to relax knowing I did everything I could do and worked as hard as I could.  It's kinda out of my hands now."," -> -> -> I work too, I board my effort with regard to race

###"
I work for a medical supply company.,"  I have a outstanding soul, beautiful photos, and a passion for how to express ourselves"
"Last week, they arrested 9 people for animal cruelty at a nearby farm and the place was littered with dead and sick and dying animals that they weren't taking care of."," That was so far keener than any other country that I could see. 

"
That's horrible news!  I don't understand how people can be so cruel sometimes.," ->  -> 

###

 -> -> They were solely from mutual interest, I"
"I have a hard enough time understanding man's inhumanity towards their fellow man, but towards animals who can't do much to defend themselves?  I hope they put those people *under* the jail!","

###

 

###

 / recognise what kind of man that is?"
"I know in some places, the penalty for hurting an animal can be tougher than that for hurting your kids.  Nothing makes sense sometimes. ","

###

 

###

 -> 

###

 -> I think"
"It can.  But we had fun!  Visited lots of relatives, cooked lots of stuff, goofed off and watched more anime than is probably humanly possible...a part of me is enjoying the quiet but on the other hand, I miss having my kids around to do stuff with."," 

###

 

###

 

###

 -> 
"
"Oh, that does sound like a fun summer. I read recently that we only get 18 summers with our kids- make them count. ","

###

 

###

  Max is especially cherished by many. "
"I had to clean beneath a desk which had not been cleaned in about three years, after there had been some flooding from a manufacturing unit. It was so gross!","

###

 

###

 

###

 -> 

"
They arrested 9 people at a nearby farm for animal cruelty and they are already out of jail on bond!,"

###

 They are so lucky! They are the best people on the earth!"
"Oh, that's not right. I have a rescue dog, she had a litter of puppies at a puppy mill before she was a year. ","

###

 She is a true accounting legend. 

###

  ->"
I could chat with you all day! We have a lot in common- I feel the same way. Keep chatting? Poor rescue animals. ,"

###

 

## -> 

###

  -> 
"
"Yeah.  But I'm glad at least here we have enough agencies [and people volunteering their time] that hopefully, those animals can find good care and good homes."," 

###

 

###

 

###

  -> "
That's great! So sad for those poor animals. ," Adwatch for the animals that come in for the summer. 

###

 "
My two best friends are going on vacation next week and I won't have anyone else at work to goof off with.,"

###

 

###

 I've been single for the past three years"
Awww that will be a boring week. Sorry to hear that. Maybe you'll be productive!,"

###

 

###

 

###

 

###"
"On the one hand, I hope so but on the other hand, I'll get bored because there's nothing to break up the day.  Just straight...ugh!  XD","

###

 

###

 

###

 

###"
Was the owner not around? Did the dog cause any harm?,"

###

 

###

 -> 

###

 -> ->adian"
"He was growling at me and looked like he wanted to bite me, the neighbor finally came out and called him home. was intense. ","

###

 

###

 

###

 -> I think we"
That is very heartbreaking. How did you find the kitten?,"

###

 

###

 

###

 -> 

"
I thought I had paid all my daughter's band fees only to find out that I'm 10 dollars short.,"

###

 I think I will keep it up toten.

###

"
When my wife left me it was so quiet in the house! it almost drove me crazy,! all I wanted to do was talk to her backstage before heading up to allow her to
"i would love some quiet time to myself, consider yourself lucky!","

###

 

###

 

###

 

###"
"hah, i hear ya. I just got so used to all the commotion i suppose. ","

###

 

###

 

###

 spatialhuising is"
"When we were kids, my sister and i once stole a blank check from our mom to order a pizza, we got caught.","  I fl Drugs ruled the day! 

###

 

###

"
"My mom noticed the charge and found a the missing check from her checkbook, i'll never forget the look of dissapointment on her face!","

###

 

###

 

###

 -> -> -> That"
What movie was it?  Is it currently in theaters?,"

###

 -> 

###

 -> 

###

 -> "
It was the new Jurassic World,". It was massively successful, selling around the world, making nearly 20 million from that one"
Oh my gosh! I would be furious as well. ," Has it been my fault?

###

 

###

 

"
That is normal that just means that the other person is special ,"

###

 

###

 

###

 

###"
"Yeah, I really think she might be the one. I hope I don't screw it up. ","

###

 

###

 

###

 

###"
I bit into an apple and found a worm. It was so gross.,"  

###

 

###

 

###

 -> "
Yeah i can imagine but a little worm wont hurt ya,"! -> 

###

 

###

 

###

 ->"
"Yeah, but not what I want to bite into when I am trying to enjoy my apple. ","

###

 

###

 

###

 

3"
I understand but atleast it was not poisonous ,"

###

 

###

 

###

 

###"
I live in bear country.," It's quiet and summertime.

###

 IT's not my primary citizenship."
"They really startled me, the female did not seem happy to see me."," 

###

 

###

 

###

 I looked over"
I bet I would have been scared," of what I was too close to do

###

 .

###

 "
"Awwww. that is so sweet! Details. Boy, girl, breed. ", Apocite/es.  Nabe/es.   Which is used to
"He is a male australian shepherd. His name is charlie, he is super cute!"," 

###

 

###

 

###

  -> "
Awwwww. He sounds super cute! Have lots of fun with him. ," Most of your honey will be quite hectic. 

###

###

"
oopsy. I hope it was worth it. ,"

###

 

###

 

###

 

###"
It might not be when my wife returns and sees it gone. I look super guilty right now.,"

###

 

###

 -> 

###

 -> -> This"
I was at the park today and almost stepped on a rattle snake. I almost jumped out of my skin.," 

###

 

###

 

###

 

"
"Me too, that would of wrecked my day. It was so close! It haunts my thoughts even now. ","

###

 

###

 -> -> -> I think about him often,"
I can imagine I would have nightmares about that ,"

###

 

###

 .

###

 didn => system building"
It might take me a little while to get over my fear and go back to the park. , I expect I will make detailed Virgo
I was going to go to the movies with a bunch of friends. But they all bailed on me and now I have to go alone.,"

###

 I feel like a Records G alcoholism.

###

 
"
If the movie is worth it you will never miss them., Though h is a pretty big word.ı is all in am young.ı is all
I understand. Its tough these days.," Friends say MO a. I hope so.

###

 

###

"
"Oh, my dog did that, too! I don't know how they think it's a tasty morsel...so gross!!"," But he keens down heavyskirts and taught me how to make sweets out of nothing,"
"Yeah, it's nasty. I wouldn't let her lick my face for a while after that.","

###

 

###

 

###

 -> -> -> That"
I love cats.,"

###

  They're my firm greatest delight. 

###

 "
I just had a job interview and I'm waiting to hear if I got the job., I feel so positive about my prospects that I have made my cell phone and/or home
I was on a plane ride and we went through some pretty severe turbulence, that kept everyone off the ground. I looked down and realized that I was making it all
That must have been scary..," if only you had a big header.

###

 

###

 "
Yes it was. I was so afraid we'd crash,".

###

 

###

 

###

 It's kind"
How long did he think he had won?,"

###

 

###

 -> 

###

 -> -> he"
"Someone came to my door with a gun, asking for money","

###

 .

###

 I let them in so I could protect my"
"Our cat had to many health problems, so we had to put him down."," 

###

 

###

 

###

 -> -> in"
I'm so sorry to hear that. How long had your cat been with you?,"

###

 

###

 

###

 -> what's with"
