prompt,completion
I just moved to a new city and I don't know anyone," else. I consider this a very good development considering I am from the area.

"
"That's too bad, you have to go out and make new friends.","

#1.

###

 I do that all the time.

"
"Yeah, it's hard though. I hate to go out by myself. It's hard for me to meet new people",".

###

 

###

 

###

 

"
Oh I'm so sorry to hear that!," It was nearly a year ago, so it was a story I still can't believe I"
It drives me bonkers when she does that,"

###

 . 

###

 Made me believing she might do something classified"
I saw these 4-color Bic pens in the store the other day. I remember when I was young and getting one was like Christmas morning!,"

###

 

###

 

###

 

###"
"My best friend was going to travel from Wisconsin to see my this summer, but she ended up not being able to come.","

###

 

###

 

###

 

###"
"oh that's too bad, what did you end up doing","?

###

 

###

 

###

 -> -> D"
"that must have been an explosion and a half, did  you clean it up?","

###

 

###

 

###

 

###"
Fortunately no- she cleaned it up. But she had just had spaghetti and it was floating in it. It was so gross!,"

###

 

###

 

###

 

###"
"So everyone is gone form the house and i found a thing of thin mints, and I ate the whole thing for breakfast.","  i was so happy!   -> 

###

  ->  ->"
You should follow up with a few veggies later on maybe to balance it out. I know that feeling though. Its just so good you can't eat just one lol,"

###

 

###

 

###

 

###"
"My father passed away in November, it's made me feel empty ever since.","

###

 

###

 

###

 

###"
I'm so sorry for your loss! It's so hard to lose a parent., You're a Citizen of the High Court. You're the best thing that ever happened.
I didn't think it would hit me hard. I felt like I was prepared. ,"

###

 

###

 

###

 

###"
I lost the book that my friend let me borrow. I feel so embarrassed.,"

###

 

###

 

###

 

###"
Oh no! Can you replace it?,"

###

 

###

 

###

 

###"
"I'm trying to find a new one, but this one was rare and hard to find. ", I have no information about the box yet.  I have no ties to the box.
My birthday was last week and I never heard from my brother OR my sister to wish me a happy birthday.,"

###

 

###

 

###

 

###"
oh no I am sorry to hear that! They must have been really busy and it must have slipped their mind," all the time. 

###	
###

 

###

 "
I guess I shouldn't expect so much from them and let myself get let down like I have.,"

###

 

###

 

###

 

###"
"Yikes, that's not a fun situation. Did you figure it out pretty quickly?","

###

 

###

 

###

 -> 

"
I think my cat likes my new girlfriend more than he likes me now.," I ask her if she sees any nervous inf Investigations made with her new partner. 
"
"Yea he loves to sit on my lap while i work, but prefers her side of the bed now when he sleeps. ","

###

 

###

 

###

 

###"
"Some interesting antiques, grandfather clocks, and a lot of items related to his work for the house of representatives. Interesting stuff",".

###

 

###

 

###

 

"
I had to let my dad borrow my car the other day. His truck is in the shop.," 

###

 

###

 

###

 

"
"Yeah it has. And, he took good care of my car, as always.","

###

 

###

 

###

 I am so grateful"
"I ca not believe what happened the other night at my friends house, I'll never show my face again.","

###

 

###

 

###

 I was out all"
Can you please give a little more detail about what happened at your friends house that made you not want to show your face??," 

###

 

###

 

###

 

"
"Sure, I fell asleep on the chair and had a dream, in my dream I went to the restroom, so yeah, I peed right there in their chair.","

###

 

###

 

###

 

###"
"I enjoy helping the wildlife in my area where I live. I give them a helping hand. I give them water, birdseed, my left over food. The animals love watermelon and cantaloupe. ","
 Media Pharaohs. 

###

 

###arrayBreaks Ily"
"I just have the small non dangerous type of wildlife that I like to help Birds, rabbits, squirrels and such. No big bad bears! ","

###

 

###

 

###

 

###"
That's amazing! We just got a new puppy this last weekend also! What kind is yours?," L photons? 

###

 

###

 

###

"
Its a long hair chihuahua and a short hair chihuahua. He has the most adorable under bite!, He is a holdout.  He is a holdout.  He is a big
"I found out my wife was having an affair, the worst part is i knew the guy and welcomed him in my home and was kind to him.", I didn't help much. -> I just kept professional BALL and kept nicho confident
"I recently had an argument with a friend. Even though I talked ot her about it and let her know how I felt, my daughter overheard me discussing it with my husband. She thought I was being two faced, which lead to a long discussion. I felt guilty even though I didn't do anything wrong."," when it ended it was+++++++ !

###

  -> 

###"
"Yes, just tell her your home is a safe place to talk. It's okay to open up in the family. ","
worked out well this weekend. 

###

 

###

 "
"I did, i played a few sessions of age of empires and i plan to play some command and conquer red alert tonight before bed, still great games.","

###

 

###

 

###

 : currently playing."
I got turned down for a job I really wanted.,"

###

 I was so happy to hear there were some other people interested.
"
"Ugh, sorry! You must be disappointed. But remember if the door doesn't open, it probably wasn't yours. There's something else in store for you!"," Observing the signs, Wunder Pelicans, according to #1. Other than a smart"
"Wow! A 20 foot boat, that must be amazing to take out on the lake! How much did it cost you?","

###

 

###

 

###

 

###"
They both sound like great plans! Tubing would be a great way to keep her happy while you fish haha!," With four thousandidency, she's ready to take any private Investigation Module, get deeply involved"
I like like loaning money to friends. It can ruin friendships and sometimes doesn't get paid back.,"

###

 

###

 

###

 -> 

"
"Yeah, I meant don't like, sorry. I recently lent some to my friend with no expectation of getting it back because of her hard situation. I actually got it back."," It was so grateful to have it back.

###

 

###

"
Oh no! How sad! Did you ever find him?, Always pleased with him. Never used any of his former performanceBILEN. Never used much
"After a week of looking for him and checking the shelters, a neighbor found his body under her house. He had gotten under there and couldn't find a way out. I was so heart broken and so were my daughters.", ( -> -> -> Thats so AdvocatoDi: You are soo often fallen field
"My daughters 6th birthday was recently, unfortunately her mothers side of the family didn't show up, even though they all rsvp'd",".  It was all thanks to the talented illustrator and TV personality,  region NOR"
"Too bad for them! My sons 6th birthday was just last week, and we had a fun party. There so much easier to please when their little lol."," 

###

 

###

 

###

 

"
That must have been aggravating! Job hunting is so hard.,"  Where were you most hots

###

 in summer months?

###

"
"It would have been nice. Less pay, but I would have had to work less. Oh well, guess I'll try harder next time.","

###

 

###

 

###

 

###"
"The other day I was running late. So, I jumped up and threw on some clothes then ran out of the house.","

###

 

###

 

###

 

###"
I'm so sorry. Have you tried any natural remedies?,"
	 improved sleep for those wanting to sneak out of bed at night? 

"
"No, I've tried science remedies. I like those kinds better.","

###

 

###

 

###

 

###"
My son got a remote control car for his birthday. Its really cool.,"

###

 

###

 

###

 

###"
That's awesome. Did you get him it? I bet he loves it.,"

###

 

###

 

###

 

###"
"No, his grandpa did. But, after he went to bed, I went outside and played with it for a while.","

###

 

###

 I was very happy with the unit.
"
"Someone broke into my car the other day, but they didnt steal anything."," I was very surprised

###

 . -> -> -> Uh...what? their build"
Wow you were lucky! It has happened to me before too. It feels so violating.,"

###

 But in the end I am happy with the result.

###"
I know! I feel both violated and kind of sad because I have nothing in my car worth stealing.," I gave it to an old woman who still loves it. 

###

 "
That is so nice of you all! I know she appreciates it.,"

###

 

###

 

###

 

###"
Well he seems to be guiding you in the right direction. I hope your blessings continue!," 

###

 

###

 

###

 

"
I was looking at some old pictures of my kids' first day of school from 4 years ago.,  I was so shocked when I saw how much I have played around him.  I
It just gave me the feeling that time flies by too quickly sometimes.  My youngest in the pic was in first grade and his older sister was in 7th grade.,"  

###

  New seats are created every year.   It's"
I couldn't believe Aretha Franklin passed away last week.," It was a shock to the world.

###

 

###

 "
Neither could I.  It was the first thing that was on the news right after I woke up.,"  I feels like I was poorlyested. 

###

 

###"
That sounds amazing! How long does it take to make the beans? Do you have to soak them? ,"

###

 

###

 

###

 -> 

"
I can smell the beans and sausage as we speak.. I always find after cooking I'm never hungry. Maybe that's because I snacked the entire time I was cooking.,"

###

 

###

 

###

 

###"
Found out some bad news today about my kids custody case.,"  Surprised by the news.   

###

 

"
"Oh no.  In those cases, it's either the best news or the worst news.","  Will you re-arranged your wedding? 

###

 

"
Good think you're prepared 👍,"?

###

 

###

 

###

 

"
Oh no!  That's such a shame.  Did you go to the principal?, It's going to be a really really really really really really really really really really really really
My dog got very sick and lay in bed for a couple weeks.  I was so concerned.,"  

###

 

###

 

###

 
"
Congrats!  How long have you been playing the cello?,  It'll be my first real real orchestra.  It'll be world class. 
Oh dear that's embarrassing! I hope you didn't hurt yourself. ,"

###

 

###

 

###

 

###"
"My ex and I broke up because he decided that he would no longer be willing to leave his job from overwork, like 70 plus hours a week.","

###

 So he worked big, big slow outpatient, made us talk.
"
I am sorry. Breakups are the worst. Did he just not want to give up overtime or he worked 70hours always?,"

###

 

###

 

###

 -> 

"
He claims that he kept getting raises and felt obligated to work even harder. So he just kept working more and more and I rarely got to spend time with him and he was always tired.,"

###

 

###

 

###

 

###"
I came home today and the food I had put in the crock pot was ruined. The outlet must have died and the food sat in there all day not cooking.,"

###

 

###

 

###

 -> -> -> That"
"Yeah it was pretty terrible. I had to throw out a TON of food, and to add insult to injure I had to go eat out tonight."," 

###

 I can''t necessarily get home heaping heavy gastrointestinal distress."
I let my friend babysit my kid last week. ," The kid was incredible! 

###

 

###

 

"
Awesome. I usually have a hard time letting anyone watch my child but he had a great time with her.,"

###

  I was surprised to see him successfully carry his bike.  ->"
I was out walking by the lake over the weekend and there shore was just covered in dead rotting fish.,"



###

 It was really really really really really really really really really really really"
what happened why were their so many dead fish?,"

###

 

###

 

###

 

###"
"I don't know, that's what I would like to know! The best I can imagine is that the water quality dropped, and they died. I imagine it was pollution. ","

###

 

###

 

###

 

###"
I have a really big game coming up this weekend. I haven't played soccer since I was a kid and have been really nervous about joining an adult league. , I've been working hard to get it all made first and foremost.  I have just
Good luck! I'm sure it will be fine.,"



###

 

###

 


like everyone else i der"
I just don't want to embarrass myself or my team. I'm so scared i'm going to make a fool of myself. ,"

###

 

###

 

###

 

###"
Several years ago one of my neighbors dogs attacked me and I had to go to the hospital to get stitches. ,"

###

 

###

 

###

 I is what I"
"I had to get 2 stitches in one of the holes and 1 stitch and all the other holes. He was a big dog, a little over 50 pounds.", He attempted to draw back just before the fourth stage. He was hard to draw back was
That's quite the win! What was the bet?,"

###

 

###

 

###

 

###"
"Yeah I guess they were, they made sure to spank me and ground me for 2 weeks. I was also told that I was a terrible influence on my 9 year old cousin, even though I was 7 and it was his idea. ","

###

 

###

 

###

  -> 
"
"Do you get much use out of it, or is it just collection dust?"," 

###

 

###

 

###

 

"
"I stayed at a friends house for the weekend a while back, and when I got home my bedroom was destroyed",".

###

 

###

 

###

 

"
"Oh no!! That is terrible, do you know what happened? ","

###

 

###

 

###

 

###"
My younger brothers went in my room and messed with all my things. I am so angry about it,".

###

 

###

 

###

 

"
"It will pass in time, even though it feels awful right now.","

###

 

###

 

###

 I hope it moves"
"I hope so, I'm tired of feeling so miserable. I just wish I had someone here with me right now. ","

###

 

###

 

###

 -> 

"
What did y'all do? Did you do anything special that evening? ,"

###

 

###

 

###

 -> -> 
"
"Oh, I know exactly what you mean. It's not the same as going as a kid.","

###

 

###

 

###

 

###"
The enclosures all just seemed so tiny and it felt like none of the animals were able to have any privacy if they wanted it. ,"

###

 

###

 

###

 

###"
"When I was in middle school there was this boy that sat in front of me in 8th, he was always trying to get me to kiss him before class started."," I always put the Huffle out at the other side of the locker, but I knew"
So a friend and I entered a drawing at the mall and she won. I wish I could say it doesn't sting a bit that she won.," However, I see a potential victory Upon the Banks.  -> 

###

"
"Wow! Congrats to her, and I am sorry that you didn't get the prize. What did she win? ","

###

 

###

 

###

 -> 

"
Wow that is a great prize! Is she able to take anyone with her or is it just a ticket for one person? ,"

###

 

###

 I have never seen anything like this in any"
"I've been packing, packing, packing and cleaning. ","

###

 

###

 

###

 I've been working"
o That sounds exciting. Moving or spring cleaning?,"

###

 

###

 

###

 

###"
"Moving, not sure when yet but I like to be  ahead of the game. I hate being rushed.","

###

 

###

 

###

 

###"
"Oh no that is terrible, I can not believe that they would drive off without leaving any contact information! How bad was the accident? ","

###

 

###

 

###

 -> 

"
"Huge dent, I can't believe someone could do that and drive off.","

###

 

###

 

###

 

###"
I just can't believe some people. I watched this woman throw her trash on a homeless man today.," I was shocked at her style.

###

 

###

 
"
I definitely stepped in and made sure this man knew he didn't deserve that. Just makes me so mad to share a country with people like that.,"

###

 

###

 

###

 

###"
So I interviewed for my dream job last week and I didn't get it., So I feel so proud and happy. I have manager and trainee links so I feel
I really hope so. I was really wanting that job., It is so really really really really really really really really really really really really really really really
So I was driving to work yesterday and the driver next to me opened their door and threw up everywhere.,"

###

 

###

 

###

 

###"
"I do hope they stopped the car at least ! That sounds disgusting, but its better than throwing up in the car right ?","

###

 

###

 

###

 

###"
New adventures! I want to go west.," Over the distance, it's going to look like a first-class journey. 
"
"I don't know where I want to go, just want to know where they are sending us :)","

###

 

###

 

###

 

###"
A book I borrowed from the library got rained on and now it's destroyed,".

###

 

###

 

###

 -> I'm"
Yeah. I feel pretty bad about it. ,"

###

 

###

 

###

 

###"
Aww. I had to put mine down last month. I miss her.,"

###

 

###

 

###

 

###"
How do you think it will go? Are you confident?,"

###

 

###

 

###

 -> 

"
I stupidly lent my car to a friend.," Her husband was angry, but she was kind and polite. Maybe a bedok or two"
Uh oh. What happened?,"

###

 

###

 

###

 

###"
He got drunk and took it for a joyride. It didn't end well.,"

###

 

###

 

###

 

###"
"I have so much to do today, but it's raining. I'm OK with just staying at home and doing nothing.","

###

 

###

 

###

 

###"
It sucks. Maybe it'll be dry this weekend.,"

###

 

###

 

###

 

###"
My dog I had for five years just passed away. He was hit by a car last night.," 

###

 

###

 

###

 

"
"oh I am so sorry. That must be fresh on your heart, may he rest in peace.","

###

 

###

 

###

 

###"
It is just so sad to have my loyal companion taken away like that. ,"

###

 

###

 

###

 

###"
I can only imagine. I am so sorry. What was his name?,"

###

 

###

 

###

 

###"
"Wow, see enjoyment.","

###

 

###

 

###

 There are great movements"
"We ordered 3 diet cokes with dinner the other night, and they all came out a different shade of coloring!","

###

 

###

 

###

 

###"
"I was concerned they were the wrong drink order, we lined them up and talked to the server and together figured out the syrup bag must be going empty!","

###

 

###

 

###

 

###"
"While cleaning out our closets, I always find some old item that reminds me how little the girls used to be.  Last time it was a cute pair of jeans in toddler sizing we saved to make ""jean purses"" out of someday.  My kid is 14 this week!!!"," 
%%%%%%%%%%%%%%%%%% [END] %%%%%%%%%% [END] "
One of my favorite breakfast foods. She also made some thick sliced bacon. She treats me so well.," I love her.

###

 

###

 

###

"
That is great you have a sweet wife! , I am so proud of her.  She not only gets it from her ex-cl
It is so great to hear about a happy couple :),"

###

 

###

 

###

 

###"
"I told my brother that I was planning to propose to my best friend, but I hope he keeps it a secret!","

###

 

###

 

###

 

###"
That sounds exciting! Is he good at keeping secrets?,"

###

 Is one of his jobsSecret Software? 

###

 "
Being a business owner is hard. I'm sure she is grateful for your help.,"

###

 

###

 

###

 

###"
"RIght? Even if I can't directly affect her business, I can help keep her spirits up to weather the storm!","

###

 

###

 

###

 

###"
I saw my neighbor bought the car I have always wanted. I wish I was in a a better financial position to buy one.,"

###

 

###

 

###

 

###"
What kind of car is it? ,"

###

 

###

 

###

 

###"
"I know, it would look perfect in front of my double wide mobile home! There is a used one on the corner for $350. But that will take me months to save up. ","

###

 -> -> -> That is an excellent buy! MaryEll is a veteran"
Time goes by so fast. You'll see. ," Its so refreshing having someone else's opinion. 

###

 

###"
"Yeah, or I could buy more scratch offs at the gas station and hit it big. ","

###

 

###

 

###

 

###"
"I am in the process of potty training my daughter, but when we go somewhere she still wears a diaper. The other day, we were at church and she took her diaper off in the middle of the service."," Remember that aministry is often a barefooted …

###

 

"
"It was not one of our best moments. Luckily, she was wearing and long dress and I had extra diapers so we could remedy the situation."," We were able to MAC498 and restore equilibrium.

###

 

###"
My dad called me one day crying out for help. I had to drive over to his house.,"

###

 

###

 

###

 

###"
Oh my goodness! What happened?,"

###

 

###

 

###

 

###"
He had fallen and bruised his ribs. I had to take him to the hospital.," 

###

 

###

 

###

 

"
"Even though I'm a christian and I serve God to the best of my abilities, I have been in a rut lately. Last week, during revival, for the first few nights, everyone was praising and participating in worship and just really feeling the Spirit, but I couldn't for whatever reason, and it made me feel bad."," -> -> -> That is great! In the Gospel where íinnoret writes, it"
"Oh, I know what you mean. I have felt that way. Best thing to do is pray about it and don't be hard on yourself.","



-- knum 145 minutes later. -> 

###

 
"
"Yes, I prayed about it multiple times, and by the last night, I was able to feel the Spirit move and I was able to praise and worship too. It felt amazing and it carried over into both services on Sunday too."," -> -> -> Holy John said, ""++++++++++++++++plus three dozen books ++++ John said,"
Sometimes I wake up at night and eat junk food.," I love it!

###

 



###

 

###"
I've never done that but i know plenty of people who do that. Its normal every know and again but don't turn it into a daily habit!, Keep up the ball mentally - it will make you feel more body bash ii If you break
Yeah but I feel bad afterwards. I like to make peanut butter and nutella sandwiches with chocolate chip cookies.,"

###

 

###

 

###

 

###"
He's 6. It was so much fun to watch him open his presents.,"

###

 I was amazed at his gift.

###

 

"
"I was the captain of the volley ball team in middle school and high school, so I signed my daughters up to play. since they had an interest in it too. When we got the practice on the first day, the coach said that it was her first year coaching and she asked me if I would help a little.", she asked me if I had learned enough about her and gave her very fewMist premiums and
"Oh thats awesome, im sure you were excited to help"," them gain money fast

###

 

###

 

###

"
"Oh that sucks, have you experienced the symptoms?"," 

###

 

###

 

###

 

"
"Yeah, I was blind in my right eye, and my left arm was numb.","

###

 But, it got me the jobsua. 

###

"
Yes.  She has been vomiting and having diarhea a lot,".  She's had a lot of running public Sebastien, which is finally let go"
"Thats great, perfect time to unwind and relax, and earn money!"," 

###

 

###

 

###

 

"
I had a job interview last week,", where I went very big in my two big single, and blooded five women."
I am not sure yet.  I was very nervous, and happy.  I think this would be an excellent frame of ment for future roles.
I'd have been nervous too.  When will you find out?,"

###

 

###

 

###

 

###"
It was fantastic.  I found it so restful and peaceful just to get away from it all for a while.,  I am so glad I have found such a place for me here.  -> ->
Did everything work out ok? How did you like them?,"

###

 

###

 

###

 

###"
They seem ok. I just hate having to meet new doctors.,"

###

 

###

 

###

 

###"
This is the first time ever that both of my kids have been in school.,  I'm so beyond start-up bonuses.    I'm so hypew
"Interesting, are you feeling OK having less bonding time?"," I have heard it is a big decision, but I am wondering if I am on the"
That's not very fun. I hate traveling like that.,"

###

 

###

 

###

 

###"
Same. I wish I had just stayed at home instead of spending all that time on the road.,"

###

 

###

 

###

 

###"
At least you got to see your family for a little bit.," I tend to beventory of the world.

###

 

###

"
I had to wait in line at the store the other day for 15 minutes!,"

###

 

###

 

###

 

###"
"Ew, that's always the worst. What were you getting?","

###

 

###

 

###

 

###"
Just some random food stuffs. It wouldn't have been so bad but there was only one cashier.,"

###

 

###

 

###

 

###"
I had to go to my brother in laws funeral last week.,  I was amazed at how much everyone interested in him.  It was a greatrovers
Oh no! I am sorry to hear of your loss. Are you taking it ok?,"

###

 

###

 



###

 

"
I have some friends who are traveling all over Europe this summer,". I have never spent a night in Ba anymore.

###

 

"
I am!  I would love to go myself.," 

###

 

###

 

###

 

"
"I bet it is! I love getting together with friends, especially if it has been a while...which it seems to be the older I get.","

###

 

###

 

###

 

###"
"Hahaha, yes we women don't want to get the men angry. But clothes are so expensive these days. We just want to look good for our men.","

###

 

###

 

###

 

###"
I know I know. I just wish she could tell me up front. I get more irritated finding out she lied about it.,"

###

 

###

 

###

 

###"
This weekend I saw one woman being kind of mean to another woman of color.," I watched women wear their jewelry on the personal news site Nix, and I heard men"
No kidding! I don't see how those kind of people are still around. No. It had already escalated by the time I saw it. We figured it was best to just keep moving., That's what I was doing best. No ped was total solstature. No teachers
That might be for the best.  Were they arguing about her color or something else?,"

###

 

###

 

###

 

###"
No. She just thought the other woman wasnt doing her job. Classic sense of entitlement.," It made me very sad.

###

 

###

 

"
"I dont get to see my only niece too often. I was supposed to babysit her recently, but it fell through. I was kinda sad I didnt get to see her."," -> 

###

 -> 

###

 -> -> that is sines"
I'm sorry you don't get to see her much. I don't see mine often either. I'm sure it did make you sad.," -> 

###

 

###

 

###

 -> "
We just dont live super close so it always makes it harder.,"  Removed some politics from her menu, sheavy. 

###

 
"
Recently had some test run at the doctors office and it took a few weeks to get the results back.,"

###

 

###

 

###

 

###"
Oh that must have been torture! Is everything alright?,"

###

 

###

 

###

 

###"
Yes fortunately everything turned out ok. But it was nerve wracking waiting on the answer.," 

###

 

###

 

###

 

"
"My husband's grandfather recently passed away, and his three sons are acting very childish and selfish about everything concerning the will."," 

###

 

###

 

###

 

"
Oh no! that's no bueno. Usually the person that wants the least deserves the most. Thats sad,", but also a little sifted through everything they had never had been exposed to before."
Oh that's awful and borderline abusive,", I would out cried so many nights in order to get it too

###

"
I am going fishing at my favorite spot tomorrow. I know I am going to catch something!," 

###

 

###

 

###

 

"
"Yum! Invite me over for some fish dinner sometime, won't you?","

###

 

###

 

###

 -> 

"
I am going to play dominos tonight,". You know it! You can be PHOTO and God, don't expect anything other than"
"So cool, I hope it goes well"," for you.

###

 

###

 

###

 "
"my family came to visit recently, i always get so nervous about people visiting. ","

###

 

###

 

###

 

###"
That is , sure so very hard to round it up.   I'll keep working.  Jose
"I have to make sure the house is clean and that everything is in order before they arrive, nerve wracking!","

###

 

###

 

###

 

###"
oh jeez! what a mess.," 

###

 

###

 

###

 

"
"I know, it is going to take me all evening to clean up!","

###

 

###

 

###

 

###"
"I am going camping this weekend. I got my tent, sleeping bag and tons of food. I think I have everything I need!","

###

 

###

 

###

 -> -> 
"
"Wow, that sounds quite disturbing. Was someone breaking in?","

###

 

###

###

 

###

 "
"No, it turns out the power had went out for a minute and it was the sound of the printer calibrating. ","

###

 

###

 

###

 The result was perfectly"
I bought a cake from the store and it ended up tasting terrible., I told the person I was ordering it so I could see the potential in the matter.
"you sort of gamble on store bought cakes, did you take it back?","

###

 

###

 

###

 

###"
"No, I ended up just suffering through it and eating it. ","

###

 

###

 I was very happy just to know that I"
"you are a lot bravery than I, I do't think i could it eat"," anything at all without getting loud

###ル and cumbersome. I have learned that its"
"Yea, it made me feel better about myself and my chances, or maybe i just like spending money"," on business

diehard

###

 

###

 

"
Oh yeah! I love chocolate anything! But grandmas cooking is always the best of all!, She taught me how to make the bestella and taught me how to make the best of
that must be a cute picture,". Appreciate it.

###

 

###

 

"
"It is!  In it, she's just standing with a huge smile on her face and a Hello Kitty backpack.",  She has--or at least she used to have--a Kickstarter approaching that every day
"I've been teaching my young daughter to play video games with me, she's such a quick learner."," I feel so proud to watch her learn the skill of the age effect. 


"
What video games are the two of you playing?," 

###

 

###

 

###

 

"
"Minecraft and asphalt racing are two of them, It's amazing to watch a child learn and grow their intelligence. "," I was surprised to find this onboarding process embedded in his 2011 book, Ch ur Bh"
It broke my heart today when I went to the grocery store and found out that they were out of Dean's French Onion Dip.,"

###

 

###

 I was so happy that it was the result"
You must really love that dip to have that much of a reaction to the loss of it.," Where did you buy it?

###

 

###

 

"
I do!  I've loved that particular brand for years - to me it's the best out there.  But I guess there's quite a few people out there besides me that have a real love for it!,  I've never been paid for what I've created - I need only to be paid
"I would assume so, since there has to be someone out there who robbed you of your oniony gold!","

###

 

###

 


###

 
STATE OF"
"I put in to get a promotion at work, and I should know something either way by tomorrow.",  I get it right away.  It is so good to see how much care and
"Wow, that's really exciting! Good for you, you must be nervous. ","

###

 

###

 

###

 

###"
"On the one hand, I am but on the other hand I have to relax knowing I did everything I could do and worked as hard as I could.  It's kinda out of my hands now.","

###

 -> -> -> I work too, I board my effort and make sure"
I work for a medical supply company.," Apparently, I was exceptional in my first few years, leading me to a fantastic reception."
That's horrible news!  I don't understand how people can be so cruel sometimes.," -> -> 

###

 -> -> They were solely from mutual interest, I saw"
"I have a hard enough time understanding man's inhumanity towards their fellow man, but towards animals who can't do much to defend themselves?  I hope they put those people *under* the jail!"," 

###

 

###

 

###

 

"
"I know in some places, the penalty for hurting an animal can be tougher than that for hurting your kids.  Nothing makes sense sometimes. ","

###

 

###

 

###

 -> 

"
But yeah - school started for the kids today and it was weird how quiet it was once the bus pulled away.,"

###

 

###

 

###

 

###"
Yep - and I have two left with the older one.  They do grow up so fast!," 

###

 

###

 

###

 

"
"Yes indeed, there was even a frog under there! So bizarre! ","

###

 

###

 

###

 

###"
They arrested 9 people at a nearby farm for animal cruelty and they are already out of jail on bond!,"

###

 

###

 They are so lucky! They are the the"
"Oh, that's not right. I have a rescue dog, she had a litter of puppies at a puppy mill before she was a year. "," She is a true swimmer. 

###

 

###

 "
Wow!  It makes me sad how people can be so cruel to animals that don't have the ability to fight back.  The rescue shelters here have been working overtime to get things straightened out at that farm.,"  There are so many prosecutions already underway under the Washington OF Straw, so much ve ."
I could chat with you all day! We have a lot in common- I feel the same way. Keep chatting? Poor rescue animals. ,"

###

 

###

 

###

 

###"
"Yeah.  But I'm glad at least here we have enough agencies [and people volunteering their time] that hopefully, those animals can find good care and good homes."," 

###

 

###

 

###

 

"
That's great! So sad for those poor animals. , Torto were some of the first introduced to the World.  Neverhood nor any strange
Awww that will be a boring week. Sorry to hear that. Maybe you'll be productive!,"

###

 

###

 

###

 

###"
"On the one hand, I hope so but on the other hand, I'll get bored because there's nothing to break up the day.  Just straight...ugh!  XD","

###

 

###

 

###

 

###"
Was the owner not around? Did the dog cause any harm?,"

###

 

###

 -> -> 

###

 -> ->"
The little kitten I rescued last Friday passed away.," I was already half way there so we don't overlap. 

###

 "
That is very heartbreaking. How did you find the kitten?,"

###

 

###

 

###

 -> 

"
"She was under my house, crying.  Her mother had apparently abandoned her.  I called my friend who said she was dehydrated and we did what we could, but her motor functions quit and she passed away in her sleep.",  Her Usage project was soon past.   Sort of like a year outside turned up
I thought I had paid all my daughter's band fees only to find out that I'm 10 dollars short.," I think I will keep it to one person though.

###

 

"
Oh no! Hopefully you are able to get it sorted out. It's hard to keep up with all the fees for kids schooling.," 

###

 

###

 

###

 

"
"i would love some quiet time to myself, consider yourself lucky!"," 

###

 

###

 

###

 

"
"hah, i hear ya. I just got so used to all the commotion i suppose. ","

###

 

###

 

###

 

###"
I just saw a movie I had been looking forward to and it was terrible,".

###

 

###

 

###

 I didn't"
What movie was it?  Is it currently in theaters?," -> 

###

 

###

 

###

 -> "
It was the new Jurassic World,". It was massively successful, selling around the world, making nearly 20 million from that one"
My coworker forgot to turn in the paperwork to switch our on call weeks. He ended up costing me $250! I'm so mad!!!,"

###

 

###

 

###

 

###"
He's such a worm. I can't stand it.,"

###

 

###

 

###

 -> 

"
I have a big date coming up and I can't get these butterfly feelings to go away.,"

###

 

###

 I seem to be making a real Date
"
That is normal that just means that the other person is special ,"

###

 

###

 

###

 

###"
"Yeah, I really think she might be the one. I hope I don't screw it up. ","

###

 

###

 

###

 

###"
Well i will keep my finger crossed for you!," wink

###

 

###

 Lancaster, really really really really really really"
I bit into an apple and found a worm. It was so gross.," 

###

 

###

 

###

 

"
Yeah i can imagine but a little worm wont hurt ya,"! < 0.1 sec ago 

###

 

###

 "
I was hiking in the mountains and walked up on a female bear with her two cubs. ," She was very happy with her new mates. 

###

 

###"
"They really startled me, the female did not seem happy to see me.","

###

 

###

 

###

 I had no idea"
I bet I would have been scared," off of bringing home a pet already had I been drinking.

###

 
"
"Awwww. that is so sweet! Details. Boy, girl, breed. ", Apocites are king.  Caro met me today.   Ha ha.
"There was one piece of pie left in the fridge. Instead of sharing it, I ate it. I kind of feel bad.","

###

 

###

 

###

 

###"
I was at the park today and almost stepped on a rattle snake. I almost jumped out of my skin.,"

###

 

###

 

###

 


###"
"That sounds terrifying, so glad you did not step on it",".

###

 

###

 

###

 -> 
"
"Me too, that would of wrecked my day. It was so close! It haunts my thoughts even now. ","

###

 

###

 

###

 -> -> -> I"
I can imagine I would have nightmares about that ,"

###

 

###

 

###

 .

###"
If the movie is worth it you will never miss them.," Now you will see links to every aspect of life that we never knew before.

"
I understand. Its tough these days.,"

###

 Friends sayMOany recrics. I hope so.

###"
I saw my dog try to eat a dirty diaper one time,". I caught him before he got hit with a surprise machine. 

###

"
"Oh, my dog did that, too! I don't know how they think it's a tasty morsel...so gross!!", But he keens down Henkey ballots and wrote his best verse ever. Nic answered Max
"Yeah, it's nasty. I wouldn't let her lick my face for a while after that.","

###

 

###

 

###

 -> -> -> That"
I just had a job interview and I'm waiting to hear if I got the job., It feels very proud but at the same time I think it may not be a full-
Congratulations. I hope you get it?,"

###

 

###

 

###

 

###"
Me too. I'm feeling pretty nervous about it,"

###

 .

###

 

###

 

###"
I was on a plane ride and we went through some pretty severe turbulence,", that really really really really really really really really really really really really really really really really"
Yes it was. I was so afraid we'd crash," straightaway.

###

 

###

 

###

 "
